Entry.Set,Station,Collected Date,HSN,Fraction,Sample Type,Composite Start Time,Composite End Time,Stormflow Volume -cf,d10-Acenaphthene - ng/L,d10-Phenanthrene - ng/L,d12-Chrysene - ng/L,d12-Perylene - ng/L,d8-Naphthalene - ng/L,PCB030 - ng/L,PCB112 - ng/L,PCB198 - ng/L,TCMX - ng/L,"2,4'-DDD - ng/L","2,4'-DDE - ng/L","2,4'-DDT - ng/L","4,4'-DDD - ng/L","4,4'-DDE - ng/L","4,4'-DDT - ng/L",Acenaphthene - ng/L,Acenaphthylene - ng/L,Aldrin - ng/L,Anthracene - ng/L,Azinphos Methyl - ng/L,Benz[a]anthracene - ng/L,Benzo[a]pyrene - ng/L,Benzo[b]fluoranthene - ng/L,"Benzo[g,h,i]perylene - ng/L",Benzo[k]fluoranthene - ng/L,BHC-alpha - ng/L,BHC-beta - ng/L,BHC-delta - ng/L,BHC-gamma - ng/L,Biphenyl - ng/L,Bolstar (Sulprofos) - ng/L,Chlordane-alpha - ng/L,Chlordane-gamma - ng/L,Chlorpyrifos - ng/L,Chrysene - ng/L,Demeton - ng/L,Diazinon - ng/L,"Dibenz[a,h]anthracene - ng/L",Dibenzothiophene - ng/L,Dichlorvos - ng/L,Dieldrin - ng/L,Dimethoate - ng/L,Disulfoton - ng/L,Endosulfan-I - ng/L,Endosulfan-II - ng/L,Endosulfan Sulfate - ng/L,Endrin - ng/L,Endrin Aldehyde - ng/L,Ethoprop (Ethoprofos) - ng/L,Ethyl Parathion - ng/L,Fenchlorphos (Ronnel) - ng/L,Fensulfothion - ng/L,Fenthion - ng/L,Fluoranthene - ng/L,Fluorene - ng/L,Heptachlor - ng/L,Heptachlor Epoxide - ng/L,"Indeno[1,2,3-cd]pyrene - ng/L",Malathion - ng/L,Merphos - ng/L,Methoxychlor - ng/L,Methyl Parathion - ng/L,Mevinphos (Phosdrin) - ng/L,Mirex - ng/L,Naphthalene - ng/L,Phenanthrene - ng/L,Phorate - ng/L,Pyrene - ng/L,Tetrachlorvinphos (Stirofos) - ng/L,Tokuthion (Prothiofos) - ng/L,Toxaphene - ng/L,trans-Nonachlor - ng/L,Trichloronate - ng/L,"Arsenic, Total - ug/L","Cadmium, Total - ug/L","Calcium, Total","Chromium, Total - ug/L","Copper, Total - ug/L",Dissolved Organic Carbon - mg/L,"Hardness as CaCO3, Total - mg/L","Iron, Total - ug/L","Lead, Total - ug/L","Magnesium, Total - ug/L","Manganese, Total - ug/L",MBAS - mg/L,"Mercury, Total - ug/L","Nickel, Total - ug/L","Selenium, Total - ug/L","Silver, Total - ug/L","Thallium, Total - ug/L",Total Organic Carbon (TOC) - mg/L,"Zinc, Total - ug/L","Ammonia, as Nitrogen - mg/L",Chloride - mg/L,Nitrate + Nitrite as N - mg/L,"Nitrogen, Total Kjeldahl - mg/L",Orthophosphate as P - mg/L,pH,Phosphorus as PO4 - mg/L,SpecificConductivity,Sulfate - mg/L,Temperature,Total Dissolved Solids - mg/L,VSS - mg/L,TSS - mg/L,Turbidity - NTU,Enterococcus - CFU/100 mL,E. coli - CFU/100 mL,Fecal coliforms - CFU/100 mL,Total Coliforms - CFU/100 mL,Field Specific Conductivity,Field Dissolved Oxygen,Field pH,Field Temperature,Field Turbidity - NTU,TN - mg/L,GlobalID_tribarea,area_acres,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,OBJECTID_outfall,GlobalID,LOCDESC,OBJECTID_hydstra,station,Rain_Gage_Total,Composite Begin,Composite End,Rain_Event_Total,RC_Actual,RC_M,RC_CF,RC_Group,LSPC_LU_DESC,RC_WMA,RC_WMAcf,Stormwater Volume (acre-ft)_RC_M,Stormwater Volume (acre-ft)_RC_Actual,Stormwater Volume (acre-ft)_RC_WMAcf
2007,J03-9216-2,10/26/2021 8:15,2007008,Total,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,76,92,132,NA,62,82,78,70,53,<2,<2,<2,<2,<2,<2,<5,<5,<5,<5,<10,<5,<5,9.1199999999999992,19.5,DNQ3.77,<5,<5,<5,<5,<5,<4,<2,<2,<1,16.600000000000001,<2,<1,<5,11.6,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,18.3,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,<5,7.7,<10,30.1,<4,<6,<25,<2,<2,2.3,2.2000000000000002,95.5,4.1,23,13,416,2200,2,43.1,260,0.12,<0.05,14,2.4,<0.2,<0.2,15,82,<0.1,170,1.5,2.9,0.27,H7.3,1.4,1400,330,H22.4,930,20,77,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Developed Open Space,OSIRR,0.217,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007008,Total,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,76,92,132,NA,62,82,78,70,53,<2,<2,<2,<2,<2,<2,<5,<5,<5,<5,<10,<5,<5,9.1199999999999992,19.5,DNQ3.77,<5,<5,<5,<5,<5,<4,<2,<2,<1,16.600000000000001,<2,<1,<5,11.6,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,18.3,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,<5,7.7,<10,30.1,<4,<6,<25,<2,<2,2.3,2.2000000000000002,95.5,4.1,23,13,416,2200,2,43.1,260,0.12,<0.05,14,2.4,<0.2,<0.2,15,82,<0.1,170,1.5,2.9,0.27,H7.3,1.4,1400,330,H22.4,930,20,77,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Education,EDU,0.422,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007008,Total,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,76,92,132,NA,62,82,78,70,53,<2,<2,<2,<2,<2,<2,<5,<5,<5,<5,<10,<5,<5,9.1199999999999992,19.5,DNQ3.77,<5,<5,<5,<5,<5,<4,<2,<2,<1,16.600000000000001,<2,<1,<5,11.6,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,18.3,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,<5,7.7,<10,30.1,<4,<6,<25,<2,<2,2.3,2.2000000000000002,95.5,4.1,23,13,416,2200,2,43.1,260,0.12,<0.05,14,2.4,<0.2,<0.2,15,82,<0.1,170,1.5,2.9,0.27,H7.3,1.4,1400,330,H22.4,930,20,77,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Multi-family Residential,RESMF,0.485,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007008,Total,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,76,92,132,NA,62,82,78,70,53,<2,<2,<2,<2,<2,<2,<5,<5,<5,<5,<10,<5,<5,9.1199999999999992,19.5,DNQ3.77,<5,<5,<5,<5,<5,<4,<2,<2,<1,16.600000000000001,<2,<1,<5,11.6,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,18.3,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,<5,7.7,<10,30.1,<4,<6,<25,<2,<2,2.3,2.2000000000000002,95.5,4.1,23,13,416,2200,2,43.1,260,0.12,<0.05,14,2.4,<0.2,<0.2,15,82,<0.1,170,1.5,2.9,0.27,H7.3,1.4,1400,330,H22.4,930,20,77,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Open Space,OSFOR,0.078,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007008,Total,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,76,92,132,NA,62,82,78,70,53,<2,<2,<2,<2,<2,<2,<5,<5,<5,<5,<10,<5,<5,9.1199999999999992,19.5,DNQ3.77,<5,<5,<5,<5,<5,<4,<2,<2,<1,16.600000000000001,<2,<1,<5,11.6,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,18.3,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,<5,7.7,<10,30.1,<4,<6,<25,<2,<2,2.3,2.2000000000000002,95.5,4.1,23,13,416,2200,2,43.1,260,0.12,<0.05,14,2.4,<0.2,<0.2,15,82,<0.1,170,1.5,2.9,0.27,H7.3,1.4,1400,330,H22.4,930,20,77,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Open Space,OSLOW,0.078,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007008,Total,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,76,92,132,NA,62,82,78,70,53,<2,<2,<2,<2,<2,<2,<5,<5,<5,<5,<10,<5,<5,9.1199999999999992,19.5,DNQ3.77,<5,<5,<5,<5,<5,<4,<2,<2,<1,16.600000000000001,<2,<1,<5,11.6,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,18.3,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,<5,7.7,<10,30.1,<4,<6,<25,<2,<2,2.3,2.2000000000000002,95.5,4.1,23,13,416,2200,2,43.1,260,0.12,<0.05,14,2.4,<0.2,<0.2,15,82,<0.1,170,1.5,2.9,0.27,H7.3,1.4,1400,330,H22.4,930,20,77,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Single Family Residential,RESSFH,0.405,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007008,Total,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,76,92,132,NA,62,82,78,70,53,<2,<2,<2,<2,<2,<2,<5,<5,<5,<5,<10,<5,<5,9.1199999999999992,19.5,DNQ3.77,<5,<5,<5,<5,<5,<4,<2,<2,<1,16.600000000000001,<2,<1,<5,11.6,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,18.3,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,<5,7.7,<10,30.1,<4,<6,<25,<2,<2,2.3,2.2000000000000002,95.5,4.1,23,13,416,2200,2,43.1,260,0.12,<0.05,14,2.4,<0.2,<0.2,15,82,<0.1,170,1.5,2.9,0.27,H7.3,1.4,1400,330,H22.4,930,20,77,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Streets and Roads,TRANS,0.471,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007009,Dissolved,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.1000000000000001,NA,0.71,7.6,NA,NA,74,<0.2,NA,110,NA,<0.05,9.2,2.2000000000000002,<0.2,<0.2,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Commercial,COMM,0.486,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007009,Dissolved,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.1000000000000001,NA,0.71,7.6,NA,NA,74,<0.2,NA,110,NA,<0.05,9.2,2.2000000000000002,<0.2,<0.2,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Commercial,UTIL,0.486,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007009,Dissolved,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.1000000000000001,NA,0.71,7.6,NA,NA,74,<0.2,NA,110,NA,<0.05,9.2,2.2000000000000002,<0.2,<0.2,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Developed Open Space,OSDEV,0.217,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007009,Dissolved,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.1000000000000001,NA,0.71,7.6,NA,NA,74,<0.2,NA,110,NA,<0.05,9.2,2.2000000000000002,<0.2,<0.2,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Developed Open Space,OSIRR,0.217,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007009,Dissolved,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.1000000000000001,NA,0.71,7.6,NA,NA,74,<0.2,NA,110,NA,<0.05,9.2,2.2000000000000002,<0.2,<0.2,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Education,EDU,0.422,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007009,Dissolved,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.1000000000000001,NA,0.71,7.6,NA,NA,74,<0.2,NA,110,NA,<0.05,9.2,2.2000000000000002,<0.2,<0.2,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Multi-family Residential,RESMF,0.485,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007009,Dissolved,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.1000000000000001,NA,0.71,7.6,NA,NA,74,<0.2,NA,110,NA,<0.05,9.2,2.2000000000000002,<0.2,<0.2,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Open Space,OSFOR,0.078,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007009,Dissolved,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.1000000000000001,NA,0.71,7.6,NA,NA,74,<0.2,NA,110,NA,<0.05,9.2,2.2000000000000002,<0.2,<0.2,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Open Space,OSLOW,0.078,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007009,Dissolved,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.1000000000000001,NA,0.71,7.6,NA,NA,74,<0.2,NA,110,NA,<0.05,9.2,2.2000000000000002,<0.2,<0.2,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Single Family Residential,RESSFH,0.405,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2007,J03-9216-2,10/26/2021 8:15,2007009,Dissolved,Composite,10/25/2021 12:43,10/26/2021 5:53,540565.5000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.1000000000000001,NA,0.71,7.6,NA,NA,74,<0.2,NA,110,NA,<0.05,9.2,2.2000000000000002,<0.2,<0.2,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,7.09,2021-10-25,2021-10-26,0.9,0.1473020720783361,0.3713237849421887,0.3966944161717772,Streets and Roads,TRANS,0.471,0.1473020720783361,246.4382362531137,97.76067225283143,97.76067225283143
2061,J07-9109-4 (J07P02),12/9/2021 9:21,2061002,Total,Composite,12/09/2021 08:13,12/10/2021 12:30,2735.1733529940248,86,92,89,NA,81,74,88,81,73,<2,<2,<2,<2,<2,<2,<5,11.9,<5,6.78,<10,13.9,29,43.1,124,24.7,<5,<5,<5,<5,26.2,<4,<2,2.35,<1,76.900000000000006,<2,<1,12.3,27.5,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,91.5,<5,<5,<5,48.3,<5,<2,<5,<2,<10,<5,60.3,50.1,<10,184,<4,<6,<25,7.58,<2,5.2,1.2,43.2,18,110,43,158,12000,27,12.2,420,<1.2,7.3999999999999996E-2,24,1.5,0.24,<0.2,43,510,2.4,51,2.5,20,0.37,H6.63,1.3,450,71,H17,290,130,400,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,{03BDF6DE-AEFE-4B0B-B433-05D6CB603581},394.92574829,299,299,30,12630.26776,299,{D0C41BF9-0216-43F4-8129-6EAC01EF1A03},J07P02,30,ELTORO,8.55,2021-12-09,2021-12-10,0.32,0.00596228598887812,0.3981258747605368,0.014975881666732395,Commercial,COMM,0.486,NA,112.02648828993378,1.6776954321696307,NA
