JURISDICTI3,QJur_US,Sample Type,Parameter,ResultJuris,Units,LoadQUns,LoadsPoundsQUns
MISSION VIEJO,20435540.922064316,Total,Merphos,1,ng/L,20435540.922064316,0.001275748084582424
MISSION VIEJO,20435540.922064316,Total,Methoxychlor,2.5,ng/L,51088852.30516079,0.00318937021145606
MISSION VIEJO,20435540.922064316,Total,Methyl Parathion,1,ng/L,20435540.922064316,0.001275748084582424
MISSION VIEJO,20435540.922064316,Total,Mevinphos (Phosdrin),5,ng/L,102177704.61032158,0.00637874042291212
MISSION VIEJO,20435540.922064316,Total,Mirex,2.5,ng/L,51088852.30516079,0.00318937021145606
MISSION VIEJO,20435540.922064316,Total,Naphthalene,2.5,ng/L,51088852.30516079,0.00318937021145606
MISSION VIEJO,20435540.922064316,Total,Phenanthrene,2.5,ng/L,51088852.30516079,0.00318937021145606
MISSION VIEJO,20435540.922064316,Total,Phorate,5,ng/L,102177704.61032158,0.00637874042291212
MISSION VIEJO,20435540.922064316,Total,Pyrene,7.526666666666666,ng/L,153811504.67340407,0.009602130583290376
MISSION VIEJO,20435540.922064316,Total,Tetrachlorvinphos (Stirofos),2,ng/L,40871081.84412863,0.002551496169164848
MISSION VIEJO,20435540.922064316,Total,Tokuthion (Prothiofos),3,ng/L,61306622.76619294,0.0038272442537472706
MISSION VIEJO,20435540.922064316,Total,Toxaphene,12.5,ng/L,255444261.52580395,0.0159468510572803
MISSION VIEJO,20435540.922064316,Total,trans-Nonachlor,1,ng/L,20435540.922064316,0.001275748084582424
MISSION VIEJO,20435540.922064316,Total,Trichloronate,1,ng/L,20435540.922064316,0.001275748084582424
MISSION VIEJO,20435540.922064316,Total,"Arsenic, Total",4.604166666666667,ug/L,94088636.32867113,5.873756806098244
MISSION VIEJO,20435540.922064316,Dissolved,"Arsenic, Total",4.604166666666667,ug/L,94088636.32867113,5.873756806098244
MISSION VIEJO,20435540.922064316,Total,"Cadmium, Total",3.6374999999999997,ug/L,74334280.10400894,4.640533657668566
MISSION VIEJO,20435540.922064316,Dissolved,"Cadmium, Total",3.6374999999999997,ug/L,74334280.10400894,4.640533657668566
MISSION VIEJO,20435540.922064316,Total,"Calcium, Total",313.1666666666667,ug/L,6399730232.093142,399.5217751550624
MISSION VIEJO,20435540.922064316,Total,Chromium 6+,0.039285714285714285,ug/L,802824.8219382409,0.05011867475145237
MISSION VIEJO,20435540.922064316,Dissolved,Chromium 6+,0.039285714285714285,ug/L,802824.8219382409,0.05011867475145237
MISSION VIEJO,20435540.922064316,Total,"Chromium, Total",0.2986111111111111,ug/L,6102279.580894205,0.3809525530350293
MISSION VIEJO,20435540.922064316,Dissolved,"Chromium, Total",0.2986111111111111,ug/L,6102279.580894205,0.3809525530350293
MISSION VIEJO,20435540.922064316,Total,"Copper, Total",5.2124999999999995,ug/L,106520257.05626023,6.649836890885884
MISSION VIEJO,20435540.922064316,Dissolved,"Copper, Total",5.2124999999999995,ug/L,106520257.05626023,6.649836890885884
MISSION VIEJO,20435540.922064316,Total,Dissolved Organic Carbon,9.55,ug/L,195159415.80571422,12.18339420776215
MISSION VIEJO,20435540.922064316,Total,"Hardness as CaCO3, Total",1157.9166666666667,ug/L,23662653426.006973,1477.209969606065
MISSION VIEJO,20435540.922064316,Total,"Iron, Total",98.06666666666666,ug/L,2004045379.757107,125.10836216138303
MISSION VIEJO,20435540.922064316,Dissolved,"Iron, Total",98.06666666666666,ug/L,2004045379.757107,125.10836216138303
MISSION VIEJO,20435540.922064316,Total,"Lead, Total",0.13714285714285715,ug/L,2802588.469311678,0.174959737314161
MISSION VIEJO,20435540.922064316,Dissolved,"Lead, Total",0.13714285714285715,ug/L,2802588.469311678,0.174959737314161
MISSION VIEJO,20435540.922064316,Total,"Magnesium, Total",91.65833333333333,ug/L,1873087621.681545,116.93294318601735
MISSION VIEJO,20435540.922064316,Total,"Manganese, Total",314.5,ug/L,6426977619.989227,401.2227726011723
MISSION VIEJO,20435540.922064316,Dissolved,"Manganese, Total",314.5,ug/L,6426977619.989227,401.2227726011723
MISSION VIEJO,20435540.922064316,Total,MBAS,0.04535714285714286,mg/L,926897.7489650601,57.86428812213137
MISSION VIEJO,20435540.922064316,Total,"Mercury, Total",0.025,ug/L,510888.5230516079,0.0318937021145606
MISSION VIEJO,20435540.922064316,Dissolved,"Mercury, Total",0.025,ug/L,510888.5230516079,0.0318937021145606
MISSION VIEJO,20435540.922064316,Total,"Nickel, Total",21.520833333333332,ug/L,439789870.2602591,27.45516190361758
MISSION VIEJO,20435540.922064316,Dissolved,"Nickel, Total",21.520833333333332,ug/L,439789870.2602591,27.45516190361758
MISSION VIEJO,20435540.922064316,Total,"Selenium, Total",16.795833333333334,ug/L,343231939.40350527,21.42725220396563
MISSION VIEJO,20435540.922064316,Dissolved,"Selenium, Total",16.795833333333334,ug/L,343231939.40350527,21.42725220396563
MISSION VIEJO,20435540.922064316,Total,"Silver, Total",0.1,ug/L,2043554.0922064316,0.1275748084582424
MISSION VIEJO,20435540.922064316,Dissolved,"Silver, Total",0.1,ug/L,2043554.0922064316,0.1275748084582424
MISSION VIEJO,20435540.922064316,Total,"Thallium, Total",0.13428571428571429,ug/L,2744201.209534351,0.17131474278678263
MISSION VIEJO,20435540.922064316,Dissolved,"Thallium, Total",0.13428571428571429,ug/L,2744201.209534351,0.17131474278678263
MISSION VIEJO,20435540.922064316,Total,Total Organic Carbon (TOC),8.475,mg/L,173191209.31449506,10811.965016836042
MISSION VIEJO,20435540.922064316,Total,"Zinc, Total",12.3,ug/L,251357153.3413911,15.691701440363817
MISSION VIEJO,20435540.922064316,Dissolved,"Zinc, Total",12.3,ug/L,251357153.3413911,15.691701440363817
MISSION VIEJO,20435540.922064316,Total,"Ammonia, as Nitrogen",0.165,mg/L,3371864.2521406123,210.49843395609994
MISSION VIEJO,20435540.922064316,Total,Chloride,405.8333333333333,mg/L,8293423690.871101,517741.0976597004
MISSION VIEJO,20435540.922064316,Total,Nitrate + Nitrite as N,2.3333333333333335,mg/L,47682928.81815007,2976.745530692323
MISSION VIEJO,20435540.922064316,Total,"Nitrogen, Total Kjeldahl",1.4216666666666669,mg/L,29052527.344201438,1813.6885269146792
MISSION VIEJO,20435540.922064316,Total,Orthophosphate as P,0.2558333333333333,mg/L,5228092.552561454,326.3788849723368
MISSION VIEJO,20435540.922064316,Total,pH,7.84,NA,160214640.82898423,NA
MISSION VIEJO,20435540.922064316,Total,Phosphorus as PO4,1.1066666666666667,mg/L,22615331.953751177,1411.827880271216
MISSION VIEJO,20435540.922064316,Total,SpecificConductivity,3508.3333333333335,NA,71694689401.57564,NA
MISSION VIEJO,20435540.922064316,Total,Sulfate,1015,mg/L,20742074035.89528,1294884.3058511603
MISSION VIEJO,20435540.922064316,Total,Total Dissolved Solids,2225,mg/L,45469078551.5931,2838539.488195893
MISSION VIEJO,20435540.922064316,Total,VSS,3.4678571428571425,mg/L,70867536.55473018,4424.112107605477
MISSION VIEJO,20435540.922064316,Total,TSS,5.416666666666667,mg/L,110692513.32784837,6910.302124821463
MISSION VIEJO,20435540.922064316,Total,E. coli,1733,CFU/100 mL,35414792417.93746,10028335939402.516
MISSION VIEJO,20435540.922064316,Total,Enterococcus,7070,CFU/100 mL,144479274318.99472,40911907150361.1
MISSION VIEJO,20435540.922064316,Total,Fecal coliforms,3426.25,CFU/100 mL,70017272084.22285,19826650901545.22
MISSION VIEJO,20435540.922064316,Total,Total Coliforms,25628.571428571428,CFU/100 mL,523733720202.61975,148304630082335.44
MISSION VIEJO,20435540.922064316,NA,NA,NA,NA,NA,NA
LAGUNA NIGUEL,91963958.14168793,Total,d10-Acenaphthene,71.8125,ng/L,6604161744.049965,0.41228400693555894
LAGUNA NIGUEL,91963958.14168793,Total,d10-Phenanthrene,79.6875,ng/L,7328377914.415757,0.4574953079572129
LAGUNA NIGUEL,91963958.14168793,Total,d12-Chrysene,80.875,ng/L,7437585114.709011,0.4643128850953988
LAGUNA NIGUEL,91963958.14168793,Total,d8-Naphthalene,59.4375,ng/L,5466107762.0465765,0.34123767675867406
LAGUNA NIGUEL,91963958.14168793,Total,PCB030,71.75,ng/L,6598413996.666109,0.4119251870861807
LAGUNA NIGUEL,91963958.14168793,Total,PCB112,78.875,ng/L,7253657198.425635,0.4528306499152962
LAGUNA NIGUEL,91963958.14168793,Total,PCB198,87.3125,ng/L,8029603095.246127,0.501271329581354
LAGUNA NIGUEL,91963958.14168793,Total,TCMX,58.625,ng/L,5391387046.056455,0.3365730187167573
LAGUNA NIGUEL,91963958.14168793,Total,"2,4'-DDD",1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,"2,4'-DDE",1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,"2,4'-DDT",1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,"4,4'-DDD",1.1444444444444444,ng/L,105247640.98437618,0.006570390130836486
LAGUNA NIGUEL,91963958.14168793,Total,"4,4'-DDE",1.698888888888889,ng/L,156236546.66515648,0.009753520883542706
LAGUNA NIGUEL,91963958.14168793,Total,"4,4'-DDT",1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,Acenaphthene,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Acenaphthylene,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Aldrin,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Anthracene,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Benz[a]anthracene,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Benzo[a]pyrene,2.86,ng/L,263016920.28522748,0.016419596307546715
LAGUNA NIGUEL,91963958.14168793,Total,Benzo[b]fluoranthene,3.032222222222222,ng/L,278855157.5207404,0.017408344336944437
LAGUNA NIGUEL,91963958.14168793,Total,"Benzo[g,h,i]perylene",3.1655555555555557,ng/L,291117018.6062988,0.01817382668228461
LAGUNA NIGUEL,91963958.14168793,Total,Benzo[k]fluoranthene,2.9055555555555554,ng/L,267206389.48945993,0.016681136108871276
LAGUNA NIGUEL,91963958.14168793,Total,BHC-alpha,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,BHC-beta,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,BHC-delta,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,BHC-gamma,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Bolstar (Sulprofos),2,ng/L,183927916.28337586,0.011482235180102596
LAGUNA NIGUEL,91963958.14168793,Total,Chlordane-alpha,1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,Chlordane-gamma,1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,Chlorpyrifos,0.5,ng/L,45981979.070843965,0.002870558795025649
LAGUNA NIGUEL,91963958.14168793,Total,Chrysene,2.8722222222222222,ng/L,264140924.21807033,0.01648976552253623
LAGUNA NIGUEL,91963958.14168793,Total,Demeton,1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,Diazinon,0.5,ng/L,45981979.070843965,0.002870558795025649
LAGUNA NIGUEL,91963958.14168793,Total,"Dibenz[a,h]anthracene",2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Dichlorvos,3,ng/L,275891874.4250638,0.017223352770153896
LAGUNA NIGUEL,91963958.14168793,Total,Dieldrin,1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,Dimethoate,5,ng/L,459819790.70843965,0.028705587950256493
LAGUNA NIGUEL,91963958.14168793,Total,Disulfoton,1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,Endosulfan-I,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Endosulfan-II,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Endosulfan Sulfate,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Endrin,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Endrin Aldehyde,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Ethoprop (Ethoprofos),1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,Fenchlorphos (Ronnel),2,ng/L,183927916.28337586,0.011482235180102596
LAGUNA NIGUEL,91963958.14168793,Total,Fensulfothion,1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,Fenthion,2,ng/L,183927916.28337586,0.011482235180102596
LAGUNA NIGUEL,91963958.14168793,Total,Fluoranthene,3.5679999999999996,ng/L,328127402.6495425,0.020484307561303032
LAGUNA NIGUEL,91963958.14168793,Total,Fluorene,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Heptachlor,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Heptachlor Epoxide,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,"Indeno[1,2,3-cd]pyrene",3.283333333333333,ng/L,301948329.23187536,0.01885000275400176
LAGUNA NIGUEL,91963958.14168793,Total,Malathion,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Merphos,1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,Methoxychlor,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Methyl Parathion,1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,Mevinphos (Phosdrin),5,ng/L,459819790.70843965,0.028705587950256493
LAGUNA NIGUEL,91963958.14168793,Total,Mirex,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Naphthalene,2.5,ng/L,229909895.35421982,0.014352793975128246
LAGUNA NIGUEL,91963958.14168793,Total,Phenanthrene,3.2414285714285715,ng/L,298094601.46212846,0.01860942258832342
LAGUNA NIGUEL,91963958.14168793,Total,Phorate,5,ng/L,459819790.70843965,0.028705587950256493
LAGUNA NIGUEL,91963958.14168793,Total,Pyrene,4.25125,ng/L,390961777.04985076,0.02440692615470558
LAGUNA NIGUEL,91963958.14168793,Total,Tetrachlorvinphos (Stirofos),2,ng/L,183927916.28337586,0.011482235180102596
LAGUNA NIGUEL,91963958.14168793,Total,Tokuthion (Prothiofos),3,ng/L,275891874.4250638,0.017223352770153896
LAGUNA NIGUEL,91963958.14168793,Total,Toxaphene,12.5,ng/L,1149549476.771099,0.07176396987564124
LAGUNA NIGUEL,91963958.14168793,Total,trans-Nonachlor,1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,Trichloronate,1,ng/L,91963958.14168793,0.005741117590051298
LAGUNA NIGUEL,91963958.14168793,Total,"Arsenic, Total",2.9343749999999997,ug/L,269856739.6720155,16.846591928306776
LAGUNA NIGUEL,91963958.14168793,Dissolved,"Arsenic, Total",2.9343749999999997,ug/L,269856739.6720155,16.846591928306776
LAGUNA NIGUEL,91963958.14168793,Total,"Cadmium, Total",1.1073529411764707,ug/L,101836559.53042796,6.357443448983277
LAGUNA NIGUEL,91963958.14168793,Dissolved,"Cadmium, Total",1.1073529411764707,ug/L,101836559.53042796,6.357443448983277
LAGUNA NIGUEL,91963958.14168793,Total,"Calcium, Total",232.375,ug/L,21370124773.174732,1334.0921999881705
LAGUNA NIGUEL,91963958.14168793,Total,Chromium 6+,0.1279047619047619,ug/L,11762628.169932086,0.7343162784227519
LAGUNA NIGUEL,91963958.14168793,Dissolved,Chromium 6+,0.1279047619047619,ug/L,11762628.169932086,0.7343162784227519
LAGUNA NIGUEL,91963958.14168793,Total,"Chromium, Total",0.3652173913043478,ug/L,33586836.886529505,2.0967559894100396
LAGUNA NIGUEL,91963958.14168793,Dissolved,"Chromium, Total",0.3652173913043478,ug/L,33586836.886529505,2.0967559894100396
LAGUNA NIGUEL,91963958.14168793,Total,"Copper, Total",5.121875,ug/L,471027898.10695785,29.405286656543993
LAGUNA NIGUEL,91963958.14168793,Dissolved,"Copper, Total",5.121875,ug/L,471027898.10695785,29.405286656543993
LAGUNA NIGUEL,91963958.14168793,Total,Dissolved Organic Carbon,8.3,ug/L,763300852.5760099,47.65127599742579
LAGUNA NIGUEL,91963958.14168793,Total,"Hardness as CaCO3, Total",1087.375,ug/L,99999308984.31792,6242.747739482032
LAGUNA NIGUEL,91963958.14168793,Total,"Iron, Total",67.77272727272727,ug/L,6232648254.057122,389.09119667120393
LAGUNA NIGUEL,91963958.14168793,Dissolved,"Iron, Total",67.77272727272727,ug/L,6232648254.057122,389.09119667120393
LAGUNA NIGUEL,91963958.14168793,Total,"Lead, Total",0.11705882352941177,ug/L,10765192.747174058,0.6720484708354169
LAGUNA NIGUEL,91963958.14168793,Dissolved,"Lead, Total",0.11705882352941177,ug/L,10765192.747174058,0.6720484708354169
LAGUNA NIGUEL,91963958.14168793,Total,"Magnesium, Total",123.09375,ug/L,11320188472.503399,706.6956933503772
LAGUNA NIGUEL,91963958.14168793,Total,"Manganese, Total",157.95,ug/L,14525707188.479607,906.8095233486025
LAGUNA NIGUEL,91963958.14168793,Dissolved,"Manganese, Total",157.95,ug/L,14525707188.479607,906.8095233486025
LAGUNA NIGUEL,91963958.14168793,Total,MBAS,0.0471,mg/L,4331502.4284735015,270.4066384914162
LAGUNA NIGUEL,91963958.14168793,Total,"Mercury, Total",0.025,ug/L,2299098.9535421985,0.1435279397512825
LAGUNA NIGUEL,91963958.14168793,Dissolved,"Mercury, Total",0.025,ug/L,2299098.9535421985,0.1435279397512825
LAGUNA NIGUEL,91963958.14168793,Total,"Nickel, Total",11.9125,ug/L,1095520651.3628573,68.39106329148609
LAGUNA NIGUEL,91963958.14168793,Dissolved,"Nickel, Total",11.9125,ug/L,1095520651.3628573,68.39106329148609
LAGUNA NIGUEL,91963958.14168793,Total,"Selenium, Total",5.34375,ug/L,491432401.31964487,30.679097121836627
LAGUNA NIGUEL,91963958.14168793,Dissolved,"Selenium, Total",5.34375,ug/L,491432401.31964487,30.679097121836627
LAGUNA NIGUEL,91963958.14168793,Total,"Silver, Total",0.1,ug/L,9196395.814168794,0.57411175900513
LAGUNA NIGUEL,91963958.14168793,Dissolved,"Silver, Total",0.1,ug/L,9196395.814168794,0.57411175900513
LAGUNA NIGUEL,91963958.14168793,Total,"Thallium, Total",0.1,ug/L,9196395.814168794,0.57411175900513
LAGUNA NIGUEL,91963958.14168793,Dissolved,"Thallium, Total",0.1,ug/L,9196395.814168794,0.57411175900513
LAGUNA NIGUEL,91963958.14168793,Total,Total Organic Carbon (TOC),7.20625,mg/L,662715273.3585386,41371.92863330717
LAGUNA NIGUEL,91963958.14168793,Total,"Zinc, Total",11.617647058823529,ug/L,1068404807.8225509,66.6982778844195
LAGUNA NIGUEL,91963958.14168793,Dissolved,"Zinc, Total",11.617647058823529,ug/L,1068404807.8225509,66.6982778844195
LAGUNA NIGUEL,91963958.14168793,Total,"Ammonia, as Nitrogen",0.19153846153846155,mg/L,17614635.05944638,1099.6448307098256
LAGUNA NIGUEL,91963958.14168793,Total,Chloride,550,mg/L,50580176977.92836,3157614.674528214
LAGUNA NIGUEL,91963958.14168793,Total,Nitrate + Nitrite as N,2.553125,mg/L,234795480.630497,14657.790847099723
LAGUNA NIGUEL,91963958.14168793,Total,"Nitrogen, Total Kjeldahl",1.2416666666666667,mg/L,114188581.35926251,7128.554340980363
LAGUNA NIGUEL,91963958.14168793,Total,Orthophosphate as P,0.20249999999999999,mg/L,18622701.523691803,1162.576311985388
LAGUNA NIGUEL,91963958.14168793,Total,pH,8.1625,NA,750655808.3315277,NA
LAGUNA NIGUEL,91963958.14168793,Total,Phosphorus as PO4,0.99875,mg/L,91849003.19401082,5733.941193063735
LAGUNA NIGUEL,91963958.14168793,Total,SpecificConductivity,4037.5,NA,371304480997.065,NA
LAGUNA NIGUEL,91963958.14168793,Total,Sulfate,1061.875,mg/L,97654228051.70486,6096349.240935722
LAGUNA NIGUEL,91963958.14168793,Total,Total Dissolved Solids,2506.25,mg/L,230484670092.60538,14388675.960066069
LAGUNA NIGUEL,91963958.14168793,Total,VSS,3.9675000000000002,mg/L,364867003.9271469,22777.88403852853
LAGUNA NIGUEL,91963958.14168793,Total,TSS,3.9749999999999996,mg/L,365556733.6132095,22820.942420453914
LAGUNA NIGUEL,91963958.14168793,Total,E. coli,1700.2083333333333,CFU/100 mL,156357887998.81564,44275550428848.63
LAGUNA NIGUEL,91963958.14168793,Total,Enterococcus,6232.166666666667,CFU/100 mL,573134714465.3562,162293410825726
LAGUNA NIGUEL,91963958.14168793,Total,Fecal coliforms,3078.8571428571427,CFU/100 mL,283143889409.9512,80177288876437.05
LAGUNA NIGUEL,91963958.14168793,Total,Total Coliforms,59328.333333333336,CFU/100 mL,5456068363282.775,1544983966294057
LAGUNA NIGUEL,91963958.14168793,NA,NA,NA,NA,NA,NA
SAN JUAN CAPISTRANO,2612469.6335842325,Total,d10-Acenaphthene,77.125,ng/L,201486720.49018392,0.012578394607436727
SAN JUAN CAPISTRANO,2612469.6335842325,Total,d10-Phenanthrene,88.75,ng/L,231856679.98060063,0.014474327668201094
SAN JUAN CAPISTRANO,2612469.6335842325,Total,d12-Chrysene,93.25,ng/L,243612793.33172968,0.015208237240109885
SAN JUAN CAPISTRANO,2612469.6335842325,Total,d8-Naphthalene,67.25,ng/L,175688582.85853964,0.010967870824636888
SAN JUAN CAPISTRANO,2612469.6335842325,Total,PCB030,75,ng/L,195935222.51881745,0.012231826198479802
SAN JUAN CAPISTRANO,2612469.6335842325,Total,PCB112,74.25,ng/L,193975870.29362926,0.012109507936495002
SAN JUAN CAPISTRANO,2612469.6335842325,Total,PCB198,77.125,ng/L,201486720.49018392,0.012578394607436727
SAN JUAN CAPISTRANO,2612469.6335842325,Total,TCMX,57.875,ng/L,151196680.04368746,0.009438892549826912
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"2,4'-DDD",1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"2,4'-DDE",1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"2,4'-DDT",1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"4,4'-DDD",1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"4,4'-DDE",2.258,ng/L,5898956.432633197,3.682595140822319e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"4,4'-DDT",1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Acenaphthene,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Acenaphthylene,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Aldrin,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Anthracene,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Benz[a]anthracene,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Benzo[a]pyrene,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Benzo[b]fluoranthene,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Benzo[g,h,i]perylene",2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Benzo[k]fluoranthene,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,BHC-alpha,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,BHC-beta,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,BHC-delta,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,BHC-gamma,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Bolstar (Sulprofos),2,ng/L,5224939.267168465,3.261820319594614e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Chlordane-alpha,1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Chlordane-gamma,1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Chlorpyrifos,0.5,ng/L,1306234.8167921163,8.154550798986535e-5
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Chrysene,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Demeton,1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Diazinon,0.5,ng/L,1306234.8167921163,8.154550798986535e-5
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Dibenz[a,h]anthracene",2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Dichlorvos,3,ng/L,7837408.900752697,4.89273047939192e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Dieldrin,1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Dimethoate,5,ng/L,13062348.167921163,8.154550798986534e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Disulfoton,1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Endosulfan-I,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Endosulfan-II,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Endosulfan Sulfate,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Endrin,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Endrin Aldehyde,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Ethoprop (Ethoprofos),1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Fenchlorphos (Ronnel),2,ng/L,5224939.267168465,3.261820319594614e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Fensulfothion,1,ng/L,2612469.6335842325,1.630910159797307e-4
