JURISDICTI3,Sample Type,Parameter,LoadsJurs,LoadsPoundsQUns,TotalLoadPounds
ALISO VIEJO,Total,"Mercury, Total",0.007088725177829276,0.18840050697772137,0.19548923215555064
LAGUNA NIGUEL,Dissolved,"Mercury, Total",0.01755548454025403,0.1435279397512825,0.16108342429153652
ALISO VIEJO,Dissolved,"Mercury, Total",0.005604817308947407,0.18840050697772137,0.19400532428666878
RANCHO SANTA MARGARITA,Total,"Mercury, Total",0.027424778934990058,0.013379741871507133,0.04080452080649719
RANCHO SANTA MARGARITA,Dissolved,"Mercury, Total",0.027424778934990058,0.013379741871507133,0.04080452080649719
ORANGE CO,Total,"Mercury, Total",0.06286905927887852,0.08100517359529896,0.1438742328741775
ORANGE CO,Dissolved,"Mercury, Total",0.06286470683174189,0.08100517359529896,0.14386988042704085
LAGUNA HILLS,Total,"Mercury, Total",0.0010647057839611993,0.04635363534245815,0.04741834112641935
LAKE FOREST,Total,"Mercury, Total",0.004372949836758178,0.015281708649398013,0.01965465848615619
LAGUNA HILLS,Dissolved,"Mercury, Total",0.0010647057839611993,0.04635363534245815,0.04741834112641935
LAKE FOREST,Dissolved,"Mercury, Total",0.004372949836758178,0.015281708649398013,0.01965465848615619
LAGUNA BEACH,Total,"Mercury, Total",6.487968970686124e-4,0.002933297534504061,0.0035820944315726735
LAGUNA BEACH,Dissolved,"Mercury, Total",6.487968970686124e-4,0.002933297534504061,0.0035820944315726735
SAN JUAN CAPISTRANO,Total,"Mercury, Total",0.0040715145912609005,0.0040772753994932675,0.008148789990754168
DANA POINT,Total,"Mercury, Total",0.007124540249634555,0.01345867557314155,0.020583215822776106
SAN JUAN CAPISTRANO,Dissolved,"Mercury, Total",0.0040715145912609005,0.0040772753994932675,0.008148789990754168
DANA POINT,Dissolved,"Mercury, Total",0.007124540249634555,0.01345867557314155,0.020583215822776106
SAN CLEMENTE,Total,"Mercury, Total",0.006930111645838745,0.0191184211297651,0.026048532775603848
SAN CLEMENTE,Dissolved,"Mercury, Total",0.006930111645838745,0.0191184211297651,0.026048532775603848
MISSION VIEJO,Total,"Nickel, Total",14.408128265972197,27.45516190361758,41.863290169589774
LAGUNA WOODS,Total,"Nickel, Total",0.338760478563099,0,0.338760478563099
MISSION VIEJO,Dissolved,"Nickel, Total",12.132415954280017,27.45516190361758,39.5875778578976
LAGUNA WOODS,Dissolved,"Nickel, Total",0.3376817651072244,0,0.3376817651072244
LAGUNA NIGUEL,Total,"Nickel, Total",14.407859186183266,68.39106329148609,82.79892247766935
ALISO VIEJO,Total,"Nickel, Total",1.4292215998683524,50.55213834712218,51.98135994699054
LAGUNA NIGUEL,Dissolved,"Nickel, Total",14.210503239669604,68.39106329148609,82.6015665311557
ALISO VIEJO,Dissolved,"Nickel, Total",1.4658036842956252,50.55213834712218,52.0179420314178
RANCHO SANTA MARGARITA,Total,"Nickel, Total",3.843831506412583,4.478692542251861,8.322524048664445
RANCHO SANTA MARGARITA,Dissolved,"Nickel, Total",3.922936614462788,4.478692542251861,8.401629156714648
ORANGE CO,Total,"Nickel, Total",34.11929152066018,90.88911611595566,125.00840763661583
ORANGE CO,Dissolved,"Nickel, Total",32.43217277494707,90.88911611595566,123.32128889090274
LAGUNA HILLS,Total,"Nickel, Total",0.1788705717054815,7.787410737532969,7.966281309238451
LAKE FOREST,Total,"Nickel, Total",0.6386434695314467,1.815466987548484,2.4541104570799304
LAGUNA HILLS,Dissolved,"Nickel, Total",0.1788705717054815,7.787410737532969,7.966281309238451
LAKE FOREST,Dissolved,"Nickel, Total",0.5810362077050903,1.815466987548484,2.3965031952535742
LAGUNA BEACH,Total,"Nickel, Total",0.057834123135687636,0.2581301830363574,0.315964306172045
LAGUNA BEACH,Dissolved,"Nickel, Total",0.057834123135687636,0.2581301830363574,0.315964306172045
SAN JUAN CAPISTRANO,Total,"Nickel, Total",0.5052404022043729,0.569799237079184,1.075039639283557
DANA POINT,Total,"Nickel, Total",6.255227954489511,5.096992706342607,11.352220660832117
SAN JUAN CAPISTRANO,Dissolved,"Nickel, Total",0.4768911442778026,0.569799237079184,1.0466903813569866
DANA POINT,Dissolved,"Nickel, Total",6.053973751175348,5.096992706342607,11.150966457517955
SAN CLEMENTE,Total,"Nickel, Total",10.272836078097981,375.4810113833042,385.7538474614022
SAN CLEMENTE,Dissolved,"Nickel, Total",10.627900507291733,375.4810113833042,386.1089118905959
MISSION VIEJO,Total,"Selenium, Total",8.780136692997527,21.42725220396563,30.207388896963156
LAGUNA WOODS,Total,"Selenium, Total",0.5944159917239873,0,0.5944159917239873
MISSION VIEJO,Dissolved,"Selenium, Total",8.573196929142744,21.42725220396563,30.000449133108376
LAGUNA WOODS,Dissolved,"Selenium, Total",0.5866043366490883,0,0.5866043366490883
LAGUNA NIGUEL,Total,"Selenium, Total",4.375957726674437,30.679097121836627,35.05505484851106
ALISO VIEJO,Total,"Selenium, Total",2.2920014508065756,68.71960250393424,71.01160395474082
LAGUNA NIGUEL,Dissolved,"Selenium, Total",4.41158028117736,30.679097121836627,35.090677403013984
ALISO VIEJO,Dissolved,"Selenium, Total",2.277720761383325,68.71960250393424,70.99732326531756
RANCHO SANTA MARGARITA,Total,"Selenium, Total",1.4013279369950993,2.9218011311903695,4.323129068185469
RANCHO SANTA MARGARITA,Dissolved,"Selenium, Total",1.4032090385950868,2.9218011311903695,4.325010169785457
ORANGE CO,Total,"Selenium, Total",22.767058053046814,21.57069422190543,44.337752274952244
ORANGE CO,Dissolved,"Selenium, Total",21.383068456713914,21.57069422190543,42.95376267861934
LAGUNA HILLS,Total,"Selenium, Total",0.3236705583242046,13.998797873422362,14.322468431746566
LAKE FOREST,Total,"Selenium, Total",0.7597049389805185,3.2473630879970776,4.0070680269775965
LAGUNA HILLS,Dissolved,"Selenium, Total",0.3194117351883598,13.998797873422362,14.318209608610722
LAKE FOREST,Dissolved,"Selenium, Total",0.7358123327638906,3.2473630879970776,3.9831754207609684
LAGUNA BEACH,Total,"Selenium, Total",0.04975694543850301,0.23026385645856878,0.2800208018970718
LAGUNA BEACH,Dissolved,"Selenium, Total",0.051657086367605735,0.23026385645856878,0.2819209428261745
SAN JUAN CAPISTRANO,Total,"Selenium, Total",0.9849205314581265,0.9795654147282573,1.9644859461863837
DANA POINT,Total,"Selenium, Total",1.9687639033539568,2.2756697726243336,4.24443367597829
SAN JUAN CAPISTRANO,Dissolved,"Selenium, Total",0.9761278165755816,0.9795654147282573,1.9556932313038389
DANA POINT,Dissolved,"Selenium, Total",1.9619423733073666,2.2756697726243336,4.2376121459317
SAN CLEMENTE,Total,"Selenium, Total",0.8047244116050903,5.443970416700612,6.248694828305703
SAN CLEMENTE,Dissolved,"Selenium, Total",0.8285683207743997,5.443970416700612,6.272538737475012
MISSION VIEJO,Total,"Silver, Total",0.05868358955614304,0.1275748084582424,0.18625839801438543
LAGUNA WOODS,Total,"Silver, Total",0.007961015399558485,0,0.007961015399558485
MISSION VIEJO,Dissolved,"Silver, Total",0.05868358955614304,0.1275748084582424,0.18625839801438543
LAGUNA WOODS,Dissolved,"Silver, Total",0.007961015399558485,0,0.007961015399558485
LAGUNA NIGUEL,Total,"Silver, Total",0.07022193816101611,0.57411175900513,0.6443336971661461
ALISO VIEJO,Total,"Silver, Total",0.02241926923578963,0.7039139821145632,0.7263332513503529
LAGUNA NIGUEL,Dissolved,"Silver, Total",0.07022193816101611,0.57411175900513,0.6443336971661461
ALISO VIEJO,Dissolved,"Silver, Total",0.02241926923578963,0.7039139821145632,0.7263332513503529
RANCHO SANTA MARGARITA,Total,"Silver, Total",0.10969911573996023,0.05351896748602853,0.16321808322598877
RANCHO SANTA MARGARITA,Dissolved,"Silver, Total",0.10969911573996023,0.05351896748602853,0.16321808322598877
ORANGE CO,Total,"Silver, Total",0.25145882732696756,0.3111456999024728,0.5626045272294404
ORANGE CO,Dissolved,"Silver, Total",0.25145882732696756,0.3111456999024728,0.5626045272294404
LAGUNA HILLS,Total,"Silver, Total",0.004258823135844797,0.1854145413698326,0.1896733645056774
LAKE FOREST,Total,"Silver, Total",0.01749179934703271,0.06112683459759205,0.07861863394462476
LAGUNA HILLS,Dissolved,"Silver, Total",0.004258823135844797,0.1854145413698326,0.1896733645056774
LAKE FOREST,Dissolved,"Silver, Total",0.01749179934703271,0.06112683459759205,0.07861863394462476
LAGUNA BEACH,Total,"Silver, Total",0.0025951875882744497,0.011733190138016244,0.014328377726290694
LAGUNA BEACH,Dissolved,"Silver, Total",0.0025951875882744497,0.011733190138016244,0.014328377726290694
SAN JUAN CAPISTRANO,Total,"Silver, Total",0.016286058365043602,0.01630910159797307,0.03259515996301667
DANA POINT,Total,"Silver, Total",0.02849816099853822,0.0538347022925662,0.08233286329110442
SAN JUAN CAPISTRANO,Dissolved,"Silver, Total",0.016286058365043602,0.01630910159797307,0.03259515996301667
DANA POINT,Dissolved,"Silver, Total",0.02849816099853822,0.0538347022925662,0.08233286329110442
SAN CLEMENTE,Total,"Silver, Total",0.02772044658335498,0.0764736845190604,0.10419413110241539
SAN CLEMENTE,Dissolved,"Silver, Total",0.02772044658335498,0.0764736845190604,0.10419413110241539
MISSION VIEJO,Total,"Thallium, Total",0.07280567069241824,0.17131474278678263,0.24412041347920088
LAGUNA WOODS,Total,"Thallium, Total",0.007961015399558485,0,0.007961015399558485
MISSION VIEJO,Dissolved,"Thallium, Total",0.07280567069241824,0.17131474278678263,0.24412041347920088
LAGUNA WOODS,Dissolved,"Thallium, Total",0.007961015399558485,0,0.007961015399558485
LAGUNA NIGUEL,Total,"Thallium, Total",0.07022193816101611,0.57411175900513,0.6443336971661461
ALISO VIEJO,Total,"Thallium, Total",0.02241926923578963,0.7039139821145632,0.7263332513503529
LAGUNA NIGUEL,Dissolved,"Thallium, Total",0.07022193816101611,0.57411175900513,0.6443336971661461
ALISO VIEJO,Dissolved,"Thallium, Total",0.02241926923578963,0.7039139821145632,0.7263332513503529
RANCHO SANTA MARGARITA,Total,"Thallium, Total",0.199089886507628,0.07209319737823842,0.2711830838858664
RANCHO SANTA MARGARITA,Dissolved,"Thallium, Total",0.10969911573996023,0.07209319737823842,0.18179231311819866
ORANGE CO,Total,"Thallium, Total",0.2518149923594804,0.3683563608522823,0.6201713532117628
ORANGE CO,Dissolved,"Thallium, Total",0.25145882732696756,0.3683563608522823,0.6198151881792499
LAGUNA HILLS,Total,"Thallium, Total",0.004258823135844797,0.1854145413698326,0.1896733645056774
LAKE FOREST,Total,"Thallium, Total",0.01749179934703271,0.06112683459759205,0.07861863394462476
LAGUNA HILLS,Dissolved,"Thallium, Total",0.004258823135844797,0.1854145413698326,0.1896733645056774
LAKE FOREST,Dissolved,"Thallium, Total",0.01749179934703271,0.06112683459759205,0.07861863394462476
LAGUNA BEACH,Total,"Thallium, Total",0.0025951875882744497,0.011733190138016244,0.014328377726290694
LAGUNA BEACH,Dissolved,"Thallium, Total",0.0025951875882744497,0.011733190138016244,0.014328377726290694
SAN JUAN CAPISTRANO,Total,"Thallium, Total",0.016286058365043602,0.01630910159797307,0.03259515996301667
DANA POINT,Total,"Thallium, Total",0.02849816099853822,0.0538347022925662,0.08233286329110442
SAN JUAN CAPISTRANO,Dissolved,"Thallium, Total",0.016286058365043602,0.01630910159797307,0.03259515996301667
DANA POINT,Dissolved,"Thallium, Total",0.02849816099853822,0.0538347022925662,0.08233286329110442
SAN CLEMENTE,Total,"Thallium, Total",0.045061777593863414,0.12513875648573522,0.17020053407959862
SAN CLEMENTE,Dissolved,"Thallium, Total",0.027895180502110515,0.12513875648573522,0.15303393698784573
MISSION VIEJO,Total,Total Organic Carbon (TOC),4648.838999145065,10811.965016836042,15460.804015981106
LAGUNA WOODS,Total,Total Organic Carbon (TOC),349.4938466574086,0,349.4938466574086
LAGUNA NIGUEL,Total,Total Organic Carbon (TOC),5630.44904337476,41371.92863330717,47002.377676681936
ALISO VIEJO,Total,Total Organic Carbon (TOC),1809.9394935293446,60096.656223030834,61906.59571656018
RANCHO SANTA MARGARITA,Total,Total Organic Carbon (TOC),10713.94019265566,4912.276658539046,15626.216851194706
ORANGE CO,Total,Total Organic Carbon (TOC),27517.33828029158,27680.854944894993,55198.19322518657
LAGUNA HILLS,Total,Total Organic Carbon (TOC),153.3176328904127,6674.923489313973,6828.241122204386
LAKE FOREST,Total,Total Organic Carbon (TOC),924.1418924945538,2903.5246433856223,3827.666535880176
LAGUNA BEACH,Total,Total Organic Carbon (TOC),160.54314828068343,718.657895953495,879.2010442341784
SAN JUAN CAPISTRANO,Total,Total Organic Carbon (TOC),1259.1675378781451,1390.350911227204,2649.518449105349
DANA POINT,Total,Total Organic Carbon (TOC),2437.5552201145583,4414.445587990427,6852.0008081049855
SAN CLEMENTE,Total,Total Organic Carbon (TOC),3757.382102500859,10897.500043966109,14654.882146466967
MISSION VIEJO,Total,"Zinc, Total",9.695255042774052,15.691701440363817,25.38695648313787
LAGUNA WOODS,Total,"Zinc, Total",1.2928473943025236,0,1.2928473943025236
MISSION VIEJO,Dissolved,"Zinc, Total",5.860145817478788,15.691701440363817,21.551847257842603
LAGUNA WOODS,Dissolved,"Zinc, Total",1.1999607670038666,0,1.1999607670038666
LAGUNA NIGUEL,Total,"Zinc, Total",9.796682116165284,66.6982778844195,76.49496000058478
ALISO VIEJO,Total,"Zinc, Total",5.6254462494893165,169.27455284183543,174.89999909132476
LAGUNA NIGUEL,Dissolved,"Zinc, Total",9.717497659838875,66.6982778844195,76.41577554425837
ALISO VIEJO,Dissolved,"Zinc, Total",6.463542983795725,169.27455284183543,175.73809582563115
RANCHO SANTA MARGARITA,Total,"Zinc, Total",19.808316319601705,5.5812637521144035,25.389580071716107
RANCHO SANTA MARGARITA,Dissolved,"Zinc, Total",11.346746936970654,5.5812637521144035,16.928010689085056
ORANGE CO,Total,"Zinc, Total",24.09546881316662,38.8932124878091,62.98868130097572
ORANGE CO,Dissolved,"Zinc, Total",26.335466691137533,38.8932124878091,65.22867917894663
LAGUNA HILLS,Total,"Zinc, Total",0.6814117017351675,14.369626956162026,15.051038657897195
LAKE FOREST,Total,"Zinc, Total",3.3107524450928443,4.890146767807364,8.200899212900207
LAGUNA HILLS,Dissolved,"Zinc, Total",0.6388234703767196,14.369626956162026,15.008450426538746
LAKE FOREST,Dissolved,"Zinc, Total",1.3436085281358783,4.890146767807364,6.233755295943242
LAGUNA BEACH,Total,"Zinc, Total",0.12975937941372245,0.5866595069008123,0.7164188863145347
LAGUNA BEACH,Dissolved,"Zinc, Total",0.12975937941372245,0.5866595069008123,0.7164188863145347
SAN JUAN CAPISTRANO,Total,"Zinc, Total",1.6391369587312918,1.3455008818327783,2.98463784056407
DANA POINT,Total,"Zinc, Total",4.987842414217277,5.4026969086468215,10.390539322864099
SAN JUAN CAPISTRANO,Dissolved,"Zinc, Total",1.4937668639868258,1.3455008818327783,2.839267745819604
DANA POINT,Dissolved,"Zinc, Total",4.071133403768813,5.4026969086468215,9.473830312415634
SAN CLEMENTE,Total,"Zinc, Total",5.493307714293392,87.24952188310982,92.74282959740322
SAN CLEMENTE,Dissolved,"Zinc, Total",5.78737400328685,87.24952188310982,93.03689588639668
MISSION VIEJO,Total,"Ammonia, as Nitrogen",177.92111260770787,210.49843395609994,388.4195465638078
LAGUNA WOODS,Total,"Ammonia, as Nitrogen",13.285279163045292,0,13.285279163045292
LAGUNA NIGUEL,Total,"Ammonia, as Nitrogen",98.45587452948874,1099.6448307098256,1198.1007052393143
ALISO VIEJO,Total,"Ammonia, as Nitrogen",287.1773904369554,5877.681750656602,6164.859141093558
RANCHO SANTA MARGARITA,Total,"Ammonia, as Nitrogen",437.4568587723891,105.03097369133098,542.4878324637201
ORANGE CO,Total,"Ammonia, as Nitrogen",3223.8403842183575,1972.3180199373412,5196.158404155699
LAGUNA HILLS,Total,"Ammonia, as Nitrogen",6.814117017351676,148.33163309586607,155.14575011321773
LAKE FOREST,Total,"Ammonia, as Nitrogen",13.905103842143026,42.78878421831443,56.69388806045746
LAGUNA BEACH,Total,"Ammonia, as Nitrogen",1.2975937941372249,5.866595069008122,7.1641888631453465
SAN JUAN CAPISTRANO,Total,"Ammonia, as Nitrogen",40.80667284907537,22.289105517229856,63.095778366305225
DANA POINT,Total,"Ammonia, as Nitrogen",23.77543915789145,104.59313588270004,128.36857504059148
SAN CLEMENTE,Total,"Ammonia, as Nitrogen",116.80414765239223,412.9578964029262,529.7620440553185
MISSION VIEJO,Total,Chloride,225407.47615330011,0,225407.47615330011
LAGUNA WOODS,Total,Chloride,38644.11587111633,0,38644.11587111633
LAGUNA NIGUEL,Total,Chloride,538195.8918441781,0,538195.8918441781
ALISO VIEJO,Total,Chloride,77434.88561226316,0,77434.88561226316
RANCHO SANTA MARGARITA,Total,Chloride,322301.93808637967,0,322301.93808637967
ORANGE CO,Total,Chloride,742254.9148114378,0,742254.9148114378
LAGUNA HILLS,Total,Chloride,20655.29220884727,0,20655.29220884727
LAKE FOREST,Total,Chloride,56671.67660689002,0,56671.67660689002
LAGUNA BEACH,Total,Chloride,41066.26174360632,0,41066.26174360632
SAN JUAN CAPISTRANO,Total,Chloride,84491.3687048628,0,84491.3687048628
DANA POINT,Total,Chloride,245805.5357782627,0,245805.5357782627
SAN CLEMENTE,Total,Chloride,107536.29343687945,0,107536.29343687945
MISSION VIEJO,Total,Nitrate + Nitrite as N,1272.4750990710488,2976.745530692323,4249.220629763372
LAGUNA WOODS,Total,Nitrate + Nitrite as N,138.41718340839896,0,138.41718340839896
LAGUNA NIGUEL,Total,Nitrate + Nitrite as N,1632.4616283323398,14657.790847099723,16290.252475432062
ALISO VIEJO,Total,Nitrate + Nitrite as N,1233.5054059801166,40769.817951597855,42003.323357577974
RANCHO SANTA MARGARITA,Total,Nitrate + Nitrite as N,1851.7285207678297,706.0680924763907,2557.79661324422
ORANGE CO,Total,Nitrate + Nitrite as N,4959.110780045976,9725.525591237292,14684.636371283268
LAGUNA HILLS,Total,Nitrate + Nitrite as N,63.88234703767196,2781.218120547489,2845.100467585161
LAKE FOREST,Total,Nitrate + Nitrite as N,876.8544496866241,2383.94654930609,3260.800998992714
LAGUNA BEACH,Total,Nitrate + Nitrite as N,6.61798839562486,30.50629435884223,37.12428275446709
SAN JUAN CAPISTRANO,Total,Nitrate + Nitrite as N,439.8051740618722,325.7743044195121,765.5794784813843
DANA POINT,Total,Nitrate + Nitrite as N,590.6829925328886,945.6962702727461,1536.3792628056349
SAN CLEMENTE,Total,Nitrate + Nitrite as N,858.9712515243323,5917.1513396622995,6776.122591186631
MISSION VIEJO,Total,"Nitrogen, Total Kjeldahl",816.0504792352187,1813.6885269146792,2629.739006149898
LAGUNA WOODS,Total,"Nitrogen, Total Kjeldahl",50.52193432419526,0,50.52193432419526
LAGUNA NIGUEL,Total,"Nitrogen, Total Kjeldahl",944.4693839319709,7128.554340980363,8073.023724912334
ALISO VIEJO,Total,"Nitrogen, Total Kjeldahl",570.842623753381,15963.204861064705,16534.047484818086
RANCHO SANTA MARGARITA,Total,"Nitrogen, Total Kjeldahl",1846.7954837527136,834.131336103673,2680.926819856387
ORANGE CO,Total,"Nitrogen, Total Kjeldahl",11264.999125805825,6864.0963867770515,18129.095512582877
LAGUNA HILLS,Total,"Nitrogen, Total Kjeldahl",24.701174187899824,1075.404339945029,1100.1055141329289
LAKE FOREST,Total,"Nitrogen, Total Kjeldahl",152.0188104825913,475.2611389962781,627.2799494788694
LAGUNA BEACH,Total,"Nitrogen, Total Kjeldahl",16.975223799383578,76.55906565055598,93.53428944993956
SAN JUAN CAPISTRANO,Total,"Nitrogen, Total Kjeldahl",214.75630879103323,256.8683501680758,471.624658959109
DANA POINT,Total,"Nitrogen, Total Kjeldahl",451.8291830143221,914.7413164545205,1366.5704994688426
SAN CLEMENTE,Total,"Nitrogen, Total Kjeldahl",600.1195326557547,1892.7236918467452,2492.8432245024997
MISSION VIEJO,Total,Orthophosphate as P,163.45355290909677,326.3788849723368,489.8324378814335
LAGUNA WOODS,Total,Orthophosphate as P,5.513329672905416,0,5.513329672905416
LAGUNA NIGUEL,Total,Orthophosphate as P,124.81570838535495,1162.576311985388,1287.392020370743
ALISO VIEJO,Total,Orthophosphate as P,52.322969665755494,1641.439417043397,1693.7623867091525
RANCHO SANTA MARGARITA,Total,Orthophosphate as P,428.73254471984654,151.38222231762353,580.1147670374701
ORANGE CO,Total,Orthophosphate as P,178.00283090405145,750.7501244789665,928.7529553830179
LAGUNA HILLS,Total,Orthophosphate as P,1.9377645268093828,84.36361632327383,86.30138085008322
LAKE FOREST,Total,Orthophosphate as P,66.1421031475197,166.7234413649323,232.865544512452
LAGUNA BEACH,Total,Orthophosphate as P,1.4642898332935133,6.658585403324218,8.12287523661773
SAN JUAN CAPISTRANO,Total,Orthophosphate as P,46.401397608575074,49.94662364379251,96.34802125236759
DANA POINT,Total,Orthophosphate as P,55.52211177001742,149.8399213809759,205.36203315099334
SAN CLEMENTE,Total,Orthophosphate as P,112.72412073268505,239.93618517855202,352.66030591123706
MISSION VIEJO,Total,pH,0,0,0
LAGUNA WOODS,Total,pH,0,0,0
LAGUNA NIGUEL,Total,pH,0,0,0
ALISO VIEJO,Total,pH,0,0,0
RANCHO SANTA MARGARITA,Total,pH,0,0,0
ORANGE CO,Total,pH,0,0,0
LAGUNA HILLS,Total,pH,0,0,0
LAKE FOREST,Total,pH,0,0,0
LAGUNA BEACH,Total,pH,0,0,0
SAN JUAN CAPISTRANO,Total,pH,0,0,0
DANA POINT,Total,pH,0,0,0
SAN CLEMENTE,Total,pH,0,0,0
MISSION VIEJO,Total,Phosphorus as PO4,693.762494298908,1411.827880271216,2105.590374570124
LAGUNA WOODS,Total,Phosphorus as PO4,34.994525081526454,0,34.994525081526454
LAGUNA NIGUEL,Total,Phosphorus as PO4,624.4094342652373,5733.941193063735,6358.350627328972
ALISO VIEJO,Total,Phosphorus as PO4,212.98562644652162,6929.15326144023,7142.138887886752
RANCHO SANTA MARGARITA,Total,Phosphorus as PO4,1928.5914718705872,643.3744448499,2571.9659167204873
ORANGE CO,Total,Phosphorus as PO4,2275.6005279382202,3324.814050386423,5600.414578324643
LAGUNA HILLS,Total,Phosphorus as PO4,12.137645937157671,528.4314429040228,540.5690888411805
LAKE FOREST,Total,Phosphorus as PO4,237.39526941818082,621.965542030499,859.3608114486799
LAGUNA BEACH,Total,Phosphorus as PO4,10.51975968493214,47.519420058965785,58.039179743897925
SAN JUAN CAPISTRANO,Total,Phosphorus as PO4,203.67460682253025,258.29539655789847,461.9700033804287
DANA POINT,Total,Phosphorus as PO4,273.67403125042847,752.3399645386125,1026.013995789041
SAN CLEMENTE,Total,Phosphorus as PO4,437.2520183959352,754.0305293579356,1191.2825477538709
MISSION VIEJO,Total,Sulfate,647202.2644918647,1294884.3058511603,1942086.570343025
LAGUNA WOODS,Total,Sulfate,75728.73298735017,0,75728.73298735017
LAGUNA NIGUEL,Total,Sulfate,917177.6196373964,6096349.240935722,7013526.860573119
ALISO VIEJO,Total,Sulfate,103543.01602324368,4276277.441345971,4379820.457369215
RANCHO SANTA MARGARITA,Total,Sulfate,463932.221485644,261478.38400316794,725410.605488812
ORANGE CO,Total,Sulfate,1801993.996262202,2519168.934567521,4321162.930829722
LAGUNA HILLS,Total,Sulfate,40884.70210411005,1779979.5971503928,1820864.2992545029
LAKE FOREST,Total,Sulfate,101992.96297468405,429416.0130480841,531408.9760227682
LAGUNA BEACH,Total,Sulfate,54480.55085727137,243170.36561038668,297650.91646765807
SAN JUAN CAPISTRANO,Total,Sulfate,172765.88580139607,147393.5056916816,320159.3914930777
DANA POINT,Total,Sulfate,277521.7387116029,375497.04849064915,653018.7872022521
SAN CLEMENTE,Total,Sulfate,238621.17481409694,4202228.96432237,4440850.139136466
MISSION VIEJO,Total,Total Dissolved Solids,1349277.3753216846,2838539.488195893,4187816.8635175778
LAGUNA WOODS,Total,Total Dissolved Solids,158888.3961585929,0,158888.3961585929
LAGUNA NIGUEL,Total,Total Dissolved Solids,2222349.1381819467,14388675.960066069,16611025.098248016
ALISO VIEJO,Total,Total Dissolved Solids,310658.71030565305,11451800.5965263,11762459.306831954
RANCHO SANTA MARGARITA,Total,Total Dissolved Solids,1296452.1067121571,646814.9499025734,1943267.0566147305
ORANGE CO,Total,Total Dissolved Solids,3653577.5211005504,6325147.5851602685,9978725.10626082
LAGUNA HILLS,Total,Total Dissolved Solids,85176.46271689596,3708290.827396652,3793467.2901135483
LAKE FOREST,Total,Total Dissolved Solids,279427.1113751076,1054437.8968084627,1333865.0081835703
LAGUNA BEACH,Total,Total Dissolved Solids,146362.1160693802,654125.3501944055,800487.4662637857
SAN JUAN CAPISTRANO,Total,Total Dissolved Solids,414896.02198188833,372662.9715136846,787558.9934955729
DANA POINT,Total,Total Dissolved Solids,862958.2238678728,1178979.9802071995,2041938.2040750724
SAN CLEMENTE,Total,Total Dissolved Solids,565970.3831738216,5295802.652944933,5861773.036118754
MISSION VIEJO,Total,VSS,2074.606163299867,4424.112107605477,6498.718270905344
LAGUNA WOODS,Total,VSS,243.15505297482224,0,243.15505297482224
LAGUNA NIGUEL,Total,VSS,3218.2484241550806,22777.88403852853,25996.13246268361
ALISO VIEJO,Total,VSS,632.3474402497342,19929.56461861857,20561.912058868304
RANCHO SANTA MARGARITA,Total,VSS,3198.386388487121,1525.2905733518128,4723.6769618389335
ORANGE CO,Total,VSS,23715.865015285835,10890.099496586548,34605.964511872386
LAGUNA HILLS,Total,VSS,119.24704780365433,5191.607158355313,5310.854206158967
LAKE FOREST,Total,VSS,1232.2639785899519,2322.8197147084975,3555.0836932984494
LAGUNA BEACH,Total,VSS,72.66525247168458,328.5293238644548,401.1945763361394
SAN JUAN CAPISTRANO,Total,VSS,615.8771775402182,691.5059077540582,1307.3830852942765
DANA POINT,Total,VSS,1011.9536926104666,2122.6254046783242,3134.5790972887908
SAN CLEMENTE,Total,VSS,776.1725043339394,2141.263166533691,2917.4356708676305
MISSION VIEJO,Total,TSS,2650.31856244261,6910.302124821463,9560.620687264072
LAGUNA WOODS,Total,TSS,204.68249188962164,0,204.68249188962164
LAGUNA NIGUEL,Total,TSS,2832.819846926922,22820.942420453914,25653.762267380836
ALISO VIEJO,Total,TSS,519.2332430241363,18717.712706228158,19236.945949252295
RANCHO SANTA MARGARITA,Total,TSS,5362.395084151654,1179.8499650329015,6542.245049184556
ORANGE CO,Total,TSS,33599.04173121736,8744.83177620634,42343.8735074237
LAGUNA HILLS,Total,TSS,93.69410898858554,2039.5599550681584,2133.254064056744
LAKE FOREST,Total,TSS,1216.9244786820875,2220.941657045844,3437.8661357279316
LAGUNA BEACH,Total,TSS,41.831333159745256,187.7310422082599,229.56237536800518
SAN JUAN CAPISTRANO,Total,TSS,506.92821793952874,1600.330594301107,2107.258812240636
DANA POINT,Total,TSS,1258.5194007266145,3472.33829787052,4730.857698597134
SAN CLEMENTE,Total,TSS,782.8447844480736,2783.6421164937988,3566.4869009418726
MISSION VIEJO,Total,E. coli,7691175256918.318,10028335939402.516,17719511196320.836
LAGUNA WOODS,Total,E. coli,474301749247.2028,0,474301749247.2028
LAGUNA NIGUEL,Total,E. coli,7335060390467.643,44275550428848.63,51610610819316.27
ALISO VIEJO,Total,E. coli,3407689111249.421,146851999465243.75,150259688576493.16
RANCHO SANTA MARGARITA,Total,E. coli,34452880072569.24,11079194207325.809,45532074279895.05
ORANGE CO,Total,E. coli,2786097638719.931,36863207847679.37,39649305486399.3
LAGUNA HILLS,Total,E. coli,111076665970.46152,4835896777318.944,4946973443289.406
LAKE FOREST,Total,E. coli,502666740975.1018,1705188554265.6448,2207855295240.7466
LAGUNA BEACH,Total,E. coli,188202543739.1566,554294755009.8011,742497298748.9578
