Station,Sample Type,Parameter,Qualifier,ResultAvg,Units,JURISDICTI3,Qadj_Qall,LoadQadj_Qall,LoadsPoundsQS
J01-9992-1 (J01P27),Total,"Hardness as CaCO3, Total",NA,1010,ug/L,ORANGE CO,1267.6285979957179,1280304.883975675,0.07992675650929115
J01-9131-1 (J01P28),Total,"Hardness as CaCO3, Total",NA,771.5,ug/L,ALISO VIEJO,236560.03199999995,182506064.68799996,11.393471958405696
J01-9007-1 (J02P05),Total,"Hardness as CaCO3, Total",NA,497.5,ug/L,ALISO VIEJO,677326.4713948012,336969919.51891357,21.03632739782265
J01-9007-1 (J02P05),Total,"Hardness as CaCO3, Total",NA,497.5,ug/L,ORANGE CO,12455.793598780088,6196757.315393094,0.386850600426205
J06-10011-1 (J06P01),Total,"Hardness as CaCO3, Total",NA,1040,ug/L,ALISO VIEJO,486377.92818020063,505833045.30740863,31.578099211099026
J06-10011-1 (J06P01),Total,"Hardness as CaCO3, Total",NA,1040,ug/L,LAGUNA HILLS,682198.5901776025,709486533.7847066,44.29176061278589
J06-10011-1 (J06P01),Total,"Hardness as CaCO3, Total",NA,1040,ug/L,LAGUNA WOODS,1248649.7842748633,1298595775.6458578,81.0686186260089
J06-10011-1 (J06P01),Total,"Hardness as CaCO3, Total",NA,1040,ug/L,LAKE FOREST,751296.2870919254,781348138.5756024,48.77793032156127
J06-9079-1 (J06P03),Total,"Hardness as CaCO3, Total",NA,645.5,ug/L,ALISO VIEJO,751510.5920908037,485100087.19461375,30.283783993263636
J01-9082-2,Total,"Hardness as CaCO3, Total",NA,400,ug/L,ALISO VIEJO,998641.6316034046,399456652.64136183,24.937243473242287
J01-9082-2,Total,"Hardness as CaCO3, Total",NA,400,ug/L,ORANGE CO,21969.628370704308,8787851.348281723,0.5486071823555616
I01-11010-1,Total,"Hardness as CaCO3, Total",NA,1080,ug/L,LAGUNA BEACH,202915.75420800003,219149014.54464003,13.681014689539637
I00-11468-1,Total,"Hardness as CaCO3, Total",NA,3470,ug/L,LAGUNA BEACH,212793.76400754126,738394361.1061682,46.09641581988029
I00-11468-1,Total,"Hardness as CaCO3, Total",NA,3470,ug/L,ORANGE CO,19089.643866775274,66241064.2177102,4.1352911145700455
J01-10004-1 (J01P01),Total,"Hardness as CaCO3, Total",NA,730,ug/L,LAKE FOREST,2050623.5094314318,1496955161.8849452,93.45178029608903
L01-749-2,Total,"Hardness as CaCO3, Total",NA,2235,ug/L,NA,NA,NA,NA
L05-503-1,Total,"Hardness as CaCO3, Total",NA,1305.5,ug/L,SAN JUAN CAPISTRANO,1199564.4170879999,1566031346.5083838,97.76406204873234
L01-724-4 (L01P03),Total,"Hardness as CaCO3, Total",NA,848,ug/L,LAGUNA NIGUEL,468158.31861034513,396998254.1815727,24.78377079844609
L01-724-4 (L01P03),Total,"Hardness as CaCO3, Total",NA,848,ug/L,SAN JUAN CAPISTRANO,1145681.827242111,971538189.5013102,60.651097471892584
L01-724-1 (L01S01),Total,"Hardness as CaCO3, Total",NA,1279,ug/L,DANA POINT,245138.73214270748,313532438.4105229,19.573174465120843
L01-724-1 (L01S01),Total,"Hardness as CaCO3, Total",NA,1279,ug/L,LAGUNA NIGUEL,174089.35162087894,222660280.72310415,13.900215694236222
L01-724-1 (L01S01),Total,"Hardness as CaCO3, Total",NA,1279,ug/L,SAN JUAN CAPISTRANO,256083.45119911397,327530734.0836668,20.44705879049978
L01-728-5 (L01-DP),Total,"Hardness as CaCO3, Total",NA,304.5,ug/L,DANA POINT,0,0,0
K01-12126-1 (K01S01),Total,"Hardness as CaCO3, Total",NA,1380,ug/L,DANA POINT,2401759.02142806,3314427449.5707226,206.91277448456816
K01-12126-1 (K01S01),Total,"Hardness as CaCO3, Total",NA,1380,ug/L,LAGUNA NIGUEL,6437196.487691939,8883331153.014875,554.5677868959145
K01-12159-2,Total,"Hardness as CaCO3, Total",NA,918.5,ug/L,DANA POINT,1673540.3519999993,1537146813.3119993,95.96086104515341
K01-12159-3,Total,"Hardness as CaCO3, Total",NA,782,ug/L,DANA POINT,133122.52800000002,104101816.89600001,6.498858729167739
L05-489-3,Total,"Hardness as CaCO3, Total",NA,733,ug/L,ORANGE CO,29545076.777328,21656541277.781425,1351.972583411262
L05-049-1,Total,"Hardness as CaCO3, Total",NA,781.5,ug/L,ORANGE CO,6237821.599848001,4874857580.281213,304.32716434440437
L02-374-1 (L02P50),Total,"Hardness as CaCO3, Total",NA,803,ug/L,ORANGE CO,2819475.9723715195,2264039205.81433,141.33923301822614
L01-404-1,Total,"Hardness as CaCO3, Total",NA,526.5,ug/L,ORANGE CO,765057.1882060798,402802609.590501,25.14612456844984
L01-340-1,Total,"Hardness as CaCO3, Total",NA,463.5,ug/L,ORANGE CO,106950.06735932868,49571356.22104884,3.0946361043408963
L01-340-1,Total,"Hardness as CaCO3, Total",NA,463.5,ug/L,RANCHO SANTA MARGARITA,1313.8942256581051,608989.9735925318,0.03801797052025831
L02-246-1 (L11P01),Total,"Hardness as CaCO3, Total",NA,486,ug/L,RANCHO SANTA MARGARITA,1257301.4399999997,611048499.8399999,38.14648000905949
L02-641-1,Total,"Hardness as CaCO3, Total",NA,361,ug/L,ORANGE CO,4986.284926966567,1800048.8586349306,0.11237328594903262
L02-641-1,Total,"Hardness as CaCO3, Total",NA,361,ug/L,RANCHO SANTA MARGARITA,843182.469984656,304388871.6644608,19.002360714360492
L02-641-2,Total,"Hardness as CaCO3, Total",NA,401.5,ug/L,ORANGE CO,20483.18968395988,8224000.658109892,0.5134071629031512
L02-641-2,Total,"Hardness as CaCO3, Total",NA,401.5,ug/L,RANCHO SANTA MARGARITA,3463714.3131314125,1390681296.7222621,86.81732513585989
L01-731-1 (L08TBN2),Total,"Hardness as CaCO3, Total",NA,596.5,ug/L,ORANGE CO,723305.629006651,431451807.7024673,26.934634094845645
L01-731-1 (L08TBN2),Total,"Hardness as CaCO3, Total",NA,596.5,ug/L,RANCHO SANTA MARGARITA,11606237.02728475,6923120386.775353,432.19592798867785
L02-166-3 (L02P26),Total,"Hardness as CaCO3, Total",NA,690.5,ug/L,ORANGE CO,1759.6301883248925,1215024.6450383384,0.0758514477076792
L02-166-3 (L02P26),Total,"Hardness as CaCO3, Total",NA,690.5,ug/L,RANCHO SANTA MARGARITA,311594.45914611226,215155974.04039052,13.431737521179674
L04-672-1,Total,"Hardness as CaCO3, Total",NA,1400,ug/L,MISSION VIEJO,665335.962144,931470347.0016,58.14974585525077
M01-042-1 (M01S01),Total,"Hardness as CaCO3, Total",NA,7380,ug/L,SAN CLEMENTE,9329.904,68854691.52000001,4.2984544013861274
M02-032-1,Total,"Hardness as CaCO3, Total",NA,777,ug/L,SAN CLEMENTE,3628866.1607999997,2819629006.9416,176.0235424429088
SC1-2,Total,"Hardness as CaCO3, Total",NA,2290,ug/L,NA,NA,NA,NA
M02-085-1 (M02P06),Total,"Hardness as CaCO3, Total",NA,2355,ug/L,ORANGE CO,174.54166027466977,411045.6099468473,0.025660717842781365
M02-085-1 (M02P06),Total,"Hardness as CaCO3, Total",NA,2355,ug/L,SAN CLEMENTE,251732.86631957273,592830900.1825938,37.00919335942979
M02-085-2,Total,"Hardness as CaCO3, Total",NA,561,ug/L,SAN CLEMENTE,550464.336,308810492.496,19.278393256298024
L01-726-5,Total,"Hardness as CaCO3, Total",NA,324,ug/L,DANA POINT,111410.6356577293,36097045.953104295,2.2534630920405645
L01-726-5,Total,"Hardness as CaCO3, Total",NA,324,ug/L,SAN JUAN CAPISTRANO,7448.763165562618,2413399.265642288,0.1506634692087593
L04-266-5,Total,"Iron, Total",NA,300,ug/L,MISSION VIEJO,4000029.057504,1200008717.2512,74.91403473751474
I01-11343-2 (I02P18),Total,"Iron, Total",NA,2400,ug/L,LAGUNA WOODS,26583.60972323406,63800663.33576175,3.982941990921573
L04-266-5,Dissolved,"Iron, Total",NA,58,ug/L,MISSION VIEJO,4000029.057504,232001685.33523202,14.48338004925285
I01-11343-2 (I02P18),Dissolved,"Iron, Total",NA,515,ug/L,LAGUNA WOODS,26583.60972323406,13690559.007465541,0.8546729688852542
L03-418-8,Total,"Iron, Total",NA,67,ug/L,LAGUNA NIGUEL,188453.84949148304,12626407.915929364,0.7882402416131428
L03-418-8,Total,"Iron, Total",NA,67,ug/L,MISSION VIEJO,1719639.2671055028,115215830.89606869,7.192683381359896
K01-12177-1 (K01P07),Total,"Iron, Total",NA,78.5,ug/L,LAGUNA NIGUEL,1099058.44356,86276087.81946,5.3860357404144805
J03-9221-1 (J03P02),Total,"Iron, Total",NA,89.5,ug/L,LAGUNA NIGUEL,2363508.1934956796,211533983.31786332,13.20562421474645
J01-9224-1 (J01P24),Total,"Iron, Total",NA,410,ug/L,ALISO VIEJO,2634.1015151823053,1079981.6212247452,0.06742099413547166
J01-9224-1 (J01P24),Total,"Iron, Total",NA,410,ug/L,LAGUNA NIGUEL,158150.60433060143,64841747.77554659,4.047934715362259
J01-9224-2 (J01P25),Total,"Iron, Total",NA,54,ug/L,ALISO VIEJO,5993.861828325905,323668.53872959886,0.02020595001123985
J01-9224-2 (J01P25),Total,"Iron, Total",NA,54,ug/L,LAGUNA NIGUEL,359869.5285508992,19432954.541748557,1.2131587134865376
L03-418-8,Dissolved,"Iron, Total",<,19.5,ug/L,LAGUNA NIGUEL,188453.84949148304,3674850.065083919,0.22941320464860124
L03-418-8,Dissolved,"Iron, Total",<,19.5,ug/L,MISSION VIEJO,1719639.2671055028,33532965.708557304,2.0933929244256415
K01-12177-1 (K01P07),Dissolved,"Iron, Total",<,10,ug/L,LAGUNA NIGUEL,1099058.44356,10990584.435600001,0.6861192026005708
J03-9221-1 (J03P02),Dissolved,"Iron, Total",NA,20.5,ug/L,LAGUNA NIGUEL,2363508.1934956796,48451917.96666143,3.024751915109522
J01-9224-1 (J01P24),Dissolved,"Iron, Total",NA,29,ug/L,ALISO VIEJO,2634.1015151823053,76388.94394028686,0.0047688020242162895
J01-9224-1 (J01P24),Dissolved,"Iron, Total",NA,29,ug/L,LAGUNA NIGUEL,158150.60433060143,4586367.525587441,0.28631733352562316
J01-9224-2 (J01P25),Dissolved,"Iron, Total",NA,21.5,ug/L,ALISO VIEJO,5993.861828325905,128868.02930900695,0.008044961578549198
J01-9224-2 (J01P25),Dissolved,"Iron, Total",NA,21.5,ug/L,LAGUNA NIGUEL,359869.5285508992,7737194.863844332,0.48301689518445473
L03-662-3 (L03P16),Total,"Iron, Total",NA,92,ug/L,MISSION VIEJO,257898.81600000005,23726691.072000004,1.4812077059286974
L03-214-2 (L03P18),Total,"Iron, Total",NA,180,ug/L,MISSION VIEJO,1863878.8123590364,335498186.22462654,20.944450165976264
L03-214-2 (L03P18),Total,"Iron, Total",NA,180,ug/L,RANCHO SANTA MARGARITA,88783.6516800166,15981057.302402988,0.9976639875056988
L03-316-3 (L03P12),Total,"Iron, Total",NA,279,ug/L,MISSION VIEJO,893435.1835532822,249268416.21136573,15.561305949342144
L03-662-3 (L03P16),Dissolved,"Iron, Total",NA,118,ug/L,MISSION VIEJO,257898.81600000005,30432060.288000006,1.8998098836911554
L03-214-2 (L03P18),Dissolved,"Iron, Total",<,16.5,ug/L,MISSION VIEJO,1863878.8123590364,30754000.4039241,1.9199079318811574
L03-214-2 (L03P18),Dissolved,"Iron, Total",<,16.5,ug/L,RANCHO SANTA MARGARITA,88783.6516800166,1464930.2527202738,0.09145253218802238
L03-316-3 (L03P12),Dissolved,"Iron, Total",<,10,ug/L,MISSION VIEJO,893435.1835532822,8934351.835532822,0.5577529014101126
J01-9992-1 (J01P27),Total,"Iron, Total",NA,130,ug/L,ALISO VIEJO,432180.7921682628,56183502.98187417,3.507418599175326
J01-9992-1 (J01P27),Total,"Iron, Total",NA,130,ug/L,ORANGE CO,1267.6285979957179,164791.71773944332,0.01028760232297807
J01-9131-1 (J01P28),Total,"Iron, Total",NA,455,ug/L,ALISO VIEJO,236560.03199999995,107634814.55999997,6.71941638506104
J01-9007-1 (J02P05),Total,"Iron, Total",NA,54.5,ug/L,ALISO VIEJO,677326.4713948012,36914292.69101667,2.3044820968469035
J01-9007-1 (J02P05),Total,"Iron, Total",NA,54.5,ug/L,ORANGE CO,12455.793598780088,678840.7511335148,0.04237860848890085
J01-9992-1 (J01P27),Dissolved,"Iron, Total",NA,25,ug/L,ALISO VIEJO,432180.7921682628,10804519.80420657,0.6745035767644858
J01-9992-1 (J01P27),Dissolved,"Iron, Total",NA,25,ug/L,ORANGE CO,1267.6285979957179,31690.714949892947,0.001978385062111167
J01-9131-1 (J01P28),Dissolved,"Iron, Total",NA,109.5,ug/L,ALISO VIEJO,236560.03199999995,25903323.503999993,1.6170903168443602
J01-9007-1 (J02P05),Dissolved,"Iron, Total",<,10,ug/L,ALISO VIEJO,677326.4713948012,6773264.713948011,0.42284075171502816
J01-9007-1 (J02P05),Dissolved,"Iron, Total",<,10,ug/L,ORANGE CO,12455.793598780088,124557.93598780088,0.007775891465853366
J06-10011-1 (J06P01),Total,"Iron, Total",NA,17.5,ug/L,ALISO VIEJO,486377.92818020063,8511613.74315351,0.5313622463406087
J06-10011-1 (J06P01),Total,"Iron, Total",NA,17.5,ug/L,LAGUNA HILLS,682198.5901776025,11938475.328108044,0.7452940487728397
J06-10011-1 (J06P01),Total,"Iron, Total",NA,17.5,ug/L,LAGUNA WOODS,1248649.7842748633,21851371.22481011,1.364135409572265
J06-10011-1 (J06P01),Total,"Iron, Total",NA,17.5,ug/L,LAKE FOREST,751296.2870919254,13147685.024108695,0.8207824813724253
J06-9079-1 (J06P03),Total,"Iron, Total",NA,58.5,ug/L,ALISO VIEJO,751510.5920908037,43963369.63731202,2.744541229443722
J01-9082-2,Total,"Iron, Total",NA,62,ug/L,ALISO VIEJO,998641.6316034046,61915781.15941109,3.8652727383525547
J01-9082-2,Total,"Iron, Total",NA,62,ug/L,ORANGE CO,21969.628370704308,1362116.958983667,0.08503411326511204
J06-10011-1 (J06P01),Dissolved,"Iron, Total",<,10,ug/L,ALISO VIEJO,486377.92818020063,4863779.281802006,0.30363556933749064
J06-10011-1 (J06P01),Dissolved,"Iron, Total",<,10,ug/L,LAGUNA HILLS,682198.5901776025,6821985.901776025,0.4258823135844798
J06-10011-1 (J06P01),Dissolved,"Iron, Total",<,10,ug/L,LAGUNA WOODS,1248649.7842748633,12486497.842748633,0.7795059483270086
J06-10011-1 (J06P01),Dissolved,"Iron, Total",<,10,ug/L,LAKE FOREST,751296.2870919254,7512962.870919254,0.4690185607842429
J06-9079-1 (J06P03),Dissolved,"Iron, Total",NA,26,ug/L,ALISO VIEJO,751510.5920908037,19539275.394360896,1.2197961019749877
J01-9082-2,Dissolved,"Iron, Total",NA,25.5,ug/L,ALISO VIEJO,998641.6316034046,25465361.605886817,1.5897492714191956
J01-9082-2,Dissolved,"Iron, Total",NA,25.5,ug/L,ORANGE CO,21969.628370704308,560225.5234529598,0.03497370787516705
I01-11010-1,Total,"Iron, Total",NA,15.5,ug/L,LAGUNA BEACH,202915.75420800003,3145194.1902240003,0.19634789600728184
I00-11468-1,Total,"Iron, Total",NA,130,ug/L,LAGUNA BEACH,212793.76400754126,27663189.320980363,1.7269550595344203
I00-11468-1,Total,"Iron, Total",NA,130,ug/L,ORANGE CO,19089.643866775274,2481653.7026807857,0.15492445097812851
I01-11010-1,Dissolved,"Iron, Total",<,10,ug/L,LAGUNA BEACH,202915.75420800003,2029157.5420800003,0.12667606194018183
I00-11468-1,Dissolved,"Iron, Total",NA,29,ug/L,LAGUNA BEACH,212793.76400754126,6171019.156218696,0.385243820973063
I00-11468-1,Dissolved,"Iron, Total",NA,29,ug/L,ORANGE CO,19089.643866775274,553599.6721364829,0.034560069833582514
J01-10004-1 (J01P01),Total,"Iron, Total",NA,227,ug/L,LAKE FOREST,2050623.5094314318,465491536.640935,29.05966318796193
J01-10004-1 (J01P01),Dissolved,"Iron, Total",<,10,ug/L,LAKE FOREST,2050623.5094314318,20506235.09431432,1.2801613739190278
L01-749-2,Total,"Iron, Total",NA,100.5,ug/L,NA,NA,NA,NA
L05-503-1,Total,"Iron, Total",NA,280,ug/L,SAN JUAN CAPISTRANO,1199564.4170879999,335878036.78463995,20.96816344208737
L01-724-4 (L01P03),Total,"Iron, Total",NA,56.5,ug/L,LAGUNA NIGUEL,468158.31861034513,26450945.0014845,1.6512771817360894
L01-724-4 (L01P03),Total,"Iron, Total",NA,56.5,ug/L,SAN JUAN CAPISTRANO,1145681.827242111,64731023.239179276,4.041022414106051
L01-724-1 (L01S01),Total,"Iron, Total",NA,167,ug/L,DANA POINT,245138.73214270748,40938168.26783215,2.5556842343042856
L01-724-1 (L01S01),Total,"Iron, Total",NA,167,ug/L,LAGUNA NIGUEL,174089.35162087894,29072921.720686782,1.8149617051895615
L01-724-1 (L01S01),Total,"Iron, Total",NA,167,ug/L,SAN JUAN CAPISTRANO,256083.45119911397,42765936.35025203,2.669787973427258
L01-749-2,Dissolved,"Iron, Total",NA,15,ug/L,NA,NA,NA,NA
L05-503-1,Dissolved,"Iron, Total",NA,31.5,ug/L,SAN JUAN CAPISTRANO,1199564.4170879999,37786279.138271995,2.3589183872348287
L01-724-4 (L01P03),Dissolved,"Iron, Total",NA,19.5,ug/L,LAGUNA NIGUEL,468158.31861034513,9129087.21290173,0.569909823785022
L01-724-4 (L01P03),Dissolved,"Iron, Total",NA,19.5,ug/L,SAN JUAN CAPISTRANO,1145681.827242111,22340795.631221168,1.3946891517711149
L01-724-1 (L01S01),Dissolved,"Iron, Total",<,20.5,ug/L,DANA POINT,245138.73214270748,5025344.008925503,0.3137217173846578
L01-724-1 (L01S01),Dissolved,"Iron, Total",<,20.5,ug/L,LAGUNA NIGUEL,174089.35162087894,3568831.708228018,0.2227947003376408
L01-724-1 (L01S01),Dissolved,"Iron, Total",<,20.5,ug/L,SAN JUAN CAPISTRANO,256083.45119911397,5249710.749581836,0.3277284638039448
L01-728-5 (L01-DP),Total,"Iron, Total",NA,60,ug/L,DANA POINT,0,0,0
K01-12126-1 (K01S01),Total,"Iron, Total",NA,255,ug/L,DANA POINT,2401759.02142806,612448550.4641552,38.23388224171367
K01-12126-1 (K01S01),Total,"Iron, Total",NA,255,ug/L,LAGUNA NIGUEL,6437196.487691939,1641485104.3614445,102.4744823612016
K01-12159-2,Total,"Iron, Total",NA,425,ug/L,DANA POINT,1673540.3519999993,711254649.5999997,44.40214038561807
K01-12159-3,Total,"Iron, Total",NA,114,ug/L,DANA POINT,133122.52800000002,15175968.192000002,0.9474039579605145
L01-728-5 (L01-DP),Dissolved,"Iron, Total",<,30,ug/L,DANA POINT,0,0,0
K01-12126-1 (K01S01),Dissolved,"Iron, Total",NA,42.5,ug/L,DANA POINT,2401759.02142806,102074758.41069254,6.37231370695228
K01-12126-1 (K01S01),Dissolved,"Iron, Total",NA,42.5,ug/L,LAGUNA NIGUEL,6437196.487691939,273580850.7269074,17.079080393533594
K01-12159-2,Dissolved,"Iron, Total",NA,78.5,ug/L,DANA POINT,1673540.3519999993,131372917.63199994,8.201336518284748
K01-12159-3,Dissolved,"Iron, Total",NA,16.5,ug/L,DANA POINT,133122.52800000002,2196521.7120000003,0.13712425707323236
L05-489-3,Total,"Iron, Total",NA,205,ug/L,ORANGE CO,29545076.777328,6056740739.35224,378.10965838923414
L05-049-1,Total,"Iron, Total",NA,53,ug/L,ORANGE CO,6237821.599848001,330604544.7919441,20.638950365007588
L02-374-1 (L02P50),Total,"Iron, Total",NA,104.5,ug/L,ORANGE CO,2819475.9723715195,294635239.1128238,18.393461831139014
L05-489-3,Dissolved,"Iron, Total",NA,20.5,ug/L,ORANGE CO,29545076.777328,605674073.9352239,37.810965838923416
L05-049-1,Dissolved,"Iron, Total",<,10,ug/L,ORANGE CO,6237821.599848001,62378215.998480015,3.8941415783033184
L02-374-1 (L02P50),Dissolved,"Iron, Total",NA,29.5,ug/L,ORANGE CO,2819475.9723715195,83174541.18495983,5.19241267003446
L01-404-1,Total,"Iron, Total",NA,35,ug/L,ORANGE CO,765057.1882060798,26777001.587212794,1.6716322125275298
L01-340-1,Total,"Iron, Total",NA,94.5,ug/L,ORANGE CO,106950.06735932868,10106781.36545656,0.6309452251568819
L01-340-1,Total,"Iron, Total",NA,94.5,ug/L,RANCHO SANTA MARGARITA,1313.8942256581051,124163.00432469093,0.007751236708013827
L01-404-1,Dissolved,"Iron, Total",<,10,ug/L,ORANGE CO,765057.1882060798,7650571.882060798,0.4776092035792942
L01-340-1,Dissolved,"Iron, Total",NA,35.5,ug/L,ORANGE CO,106950.06735932868,3796727.391256168,0.2370217512494106
L01-340-1,Dissolved,"Iron, Total",NA,35.5,ug/L,RANCHO SANTA MARGARITA,1313.8942256581051,46643.24501086273,0.0029118402448094277
L02-246-1 (L11P01),Total,"Iron, Total",NA,64,ug/L,RANCHO SANTA MARGARITA,1257301.4399999997,80467292.15999998,5.023404774855569
L02-641-1,Total,"Iron, Total",NA,104.5,ug/L,ORANGE CO,4986.284926966567,521066.77486800624,0.03252910909050945
L02-641-1,Total,"Iron, Total",NA,104.5,ug/L,RANCHO SANTA MARGARITA,843182.469984656,88112568.11339656,5.5006833646833
L02-641-2,Total,"Iron, Total",NA,120,ug/L,ORANGE CO,20483.18968395988,2457982.762075186,0.15344672365723078
L02-641-2,Total,"Iron, Total",NA,120,ug/L,RANCHO SANTA MARGARITA,3463714.3131314125,415645717.5757695,25.94789294222462
L01-731-1 (L08TBN2),Total,"Iron, Total",NA,655,ug/L,ORANGE CO,723305.629006651,473765186.9993564,29.576169877827155
L01-731-1 (L08TBN2),Total,"Iron, Total",NA,655,ug/L,RANCHO SANTA MARGARITA,11606237.02728475,7602085252.871511,474.5822847151449
L02-166-3 (L02P26),Total,"Iron, Total",NA,48,ug/L,ORANGE CO,1759.6301883248925,84462.24903959484,0.005272801578520783
L02-166-3 (L02P26),Total,"Iron, Total",NA,48,ug/L,RANCHO SANTA MARGARITA,311594.45914611226,14956534.03901339,0.9337051426743294
L02-246-1 (L11P01),Dissolved,"Iron, Total",NA,32,ug/L,RANCHO SANTA MARGARITA,1257301.4399999997,40233646.07999999,2.5117023874277846
L02-641-1,Dissolved,"Iron, Total",NA,60,ug/L,ORANGE CO,4986.284926966567,299177.095617994,0.018677000434742266
L02-641-1,Dissolved,"Iron, Total",NA,60,ug/L,RANCHO SANTA MARGARITA,843182.469984656,50590948.19907936,3.158287099339694
L02-641-2,Dissolved,"Iron, Total",NA,83.5,ug/L,ORANGE CO,20483.18968395988,1710346.33861065,0.10677334521148975
L02-641-2,Dissolved,"Iron, Total",NA,83.5,ug/L,RANCHO SANTA MARGARITA,3463714.3131314125,289220145.14647293,18.055408838964635
L01-731-1 (L08TBN2),Dissolved,"Iron, Total",NA,24.5,ug/L,ORANGE CO,723305.629006651,17720987.91066295,1.106284216804222
L01-731-1 (L08TBN2),Dissolved,"Iron, Total",NA,24.5,ug/L,RANCHO SANTA MARGARITA,11606237.02728475,284352807.1684764,17.751551107665726
L02-166-3 (L02P26),Dissolved,"Iron, Total",NA,40,ug/L,ORANGE CO,1759.6301883248925,70385.2075329957,0.004394001315433987
L02-166-3 (L02P26),Dissolved,"Iron, Total",NA,40,ug/L,RANCHO SANTA MARGARITA,311594.45914611226,12463778.36584449,0.7780876188952742
L04-672-1,Total,"Iron, Total",NA,260,ug/L,MISSION VIEJO,665335.962144,172987350.15744,10.799238515975143
L04-672-1,Dissolved,"Iron, Total",<,17.5,ug/L,MISSION VIEJO,665335.962144,11643379.33752,0.7268718231906346
M01-042-1 (M01S01),Total,"Iron, Total",<,10,ug/L,SAN CLEMENTE,9329.904,93299.04000000001,0.005824463958517787
M02-032-1,Total,"Iron, Total",NA,330,ug/L,SAN CLEMENTE,3628866.1607999997,1197525833.064,74.75903346996127
SC1-2,Total,"Iron, Total",NA,260,ug/L,NA,NA,NA,NA
M02-085-1 (M02P06),Total,"Iron, Total",NA,42,ug/L,ORANGE CO,174.54166027466977,7330.749731536131,4.576433755400499e-4
M02-085-1 (M02P06),Total,"Iron, Total",NA,42,ug/L,SAN CLEMENTE,251732.86631957273,10572780.385422055,0.6600365694675375
M02-085-2,Total,"Iron, Total",NA,240,ug/L,SAN CLEMENTE,550464.336,132111440.64,8.247440965261188
M01-042-1 (M01S01),Dissolved,"Iron, Total",<,10,ug/L,SAN CLEMENTE,9329.904,93299.04000000001,0.005824463958517787
M02-032-1,Dissolved,"Iron, Total",NA,45.5,ug/L,SAN CLEMENTE,3628866.1607999997,165113410.3164,10.307684917827993
SC1-2,Dissolved,"Iron, Total",<,17,ug/L,NA,NA,NA,NA
M02-085-1 (M02P06),Dissolved,"Iron, Total",NA,16,ug/L,ORANGE CO,174.54166027466977,2792.6665643947163,1.7434033353906663e-4
M02-085-1 (M02P06),Dissolved,"Iron, Total",NA,16,ug/L,SAN CLEMENTE,251732.86631957273,4027725.8611131636,0.2514425026543
